--- Start
Calibration finished !

Learning mode activated? 
False
iteration,date,init_position,final_position,time
0,2022-01-02-08:14:50,-1,4,2.860645
1,2022-01-02-08:14:52,4,3,2.094535
2,2022-01-02-08:14:54,3,4,2.298444
3,2022-01-02-08:14:55,4,1,1.313398
4,2022-01-02-08:14:59,1,6,3.541478
5,2022-01-02-08:15:02,6,5,3.110777
6,2022-01-02-08:15:04,5,1,2.014936
7,2022-01-02-08:15:05,1,4,1.315893
8,2022-01-02-08:15:08,4,2,2.144355
9,2022-01-02-08:15:10,2,1,2.054885
10,2022-01-02-08:15:11,1,7,1.730053
11,2022-01-02-08:15:13,7,0,1.952191
12,2022-01-02-08:15:17,0,6,3.461851
13,2022-01-02-08:15:20,6,4,3.444695
14,2022-01-02-08:15:22,4,3,2.062170
15,2022-01-02-08:15:25,3,2,2.578744
16,2022-01-02-08:15:26,2,5,1.523566
17,2022-01-02-08:15:29,5,3,3.031601
18,2022-01-02-08:15:32,3,5,3.022053
19,2022-01-02-08:15:34,5,1,1.884717
20,2022-01-02-08:15:38,1,6,3.642839
21,2022-01-02-08:15:41,6,7,2.686051
22,2022-01-02-08:15:44,7,4,3.125596
23,2022-01-02-08:15:45,4,0,1.523341
24,2022-01-02-08:15:46,0,1,1.024097
25,2022-01-02-08:15:48,1,7,1.656578
26,2022-01-02-08:15:51,7,2,2.612285
27,2022-01-02-08:15:53,2,7,2.564206
28,2022-01-02-08:15:56,7,2,2.571480
29,2022-01-02-08:15:57,2,4,1.727746
30,2022-01-02-08:15:59,4,3,2.036821
31,2022-01-02-08:16:02,3,0,2.429455
32,2022-01-02-08:16:03,0,4,1.520616
33,2022-01-02-08:16:07,4,6,3.435979
34,2022-01-02-08:16:11,6,1,3.627030
35,2022-01-02-08:16:13,1,3,2.424960
36,2022-01-02-08:16:15,3,0,2.383307
37,2022-01-02-08:16:18,0,3,2.318163
38,2022-01-02-08:16:20,3,6,2.023566
39,2022-01-02-08:16:22,6,5,2.719967
40,2022-01-02-08:16:26,5,4,3.296957
41,2022-01-02-08:16:29,4,6,3.673407
42,2022-01-02-08:16:32,6,1,2.725183
43,2022-01-02-08:16:33,1,4,1.285105
44,2022-01-02-08:16:35,4,2,1.935053
45,2022-01-02-08:16:37,2,4,1.750195
46,2022-01-02-08:16:39,4,0,1.482161
47,2022-01-02-08:16:42,0,6,3.421222
48,2022-01-02-08:16:45,6,0,3.499090
49,2022-01-02-08:16:46,0,1,1.017122
50,2022-01-02-08:16:50,1,6,3.528677
51,2022-01-02-08:16:54,6,7,4.079325
52,2022-01-02-08:16:58,7,3,3.890814
53,2022-01-02-08:17:01,3,1,3.493940
54,2022-01-02-08:17:03,1,2,1.965389
55,2022-01-02-08:17:05,2,4,1.742264
56,2022-01-02-08:17:06,4,1,1.314865
57,2022-01-02-08:17:08,1,0,1.048433
58,2022-01-02-08:17:10,0,3,2.401649
59,2022-01-02-08:17:12,3,1,2.393066
60,2022-01-02-08:17:14,1,5,2.144065
61,2022-01-02-08:17:17,5,6,2.733957
62,2022-01-02-08:17:19,6,3,2.035308
63,2022-01-02-08:17:22,3,2,2.697702
64,2022-01-02-08:17:25,2,3,3.031348
65,2022-01-02-08:17:28,3,0,3.333838
66,2022-01-02-08:17:30,0,5,2.145873
67,2022-01-02-08:17:32,5,2,1.521854
68,2022-01-02-08:17:34,2,0,1.688109
69,2022-01-02-08:17:36,0,3,2.453773
70,2022-01-02-08:17:38,3,4,2.067531
71,2022-01-02-08:17:40,4,3,2.051941
72,2022-01-02-08:17:42,3,6,1.943183
73,2022-01-02-08:17:45,6,5,2.793115
74,2022-01-02-08:17:47,5,1,1.938087
75,2022-01-02-08:17:48,1,4,1.282583
76,2022-01-02-08:17:50,4,7,1.838475
77,2022-01-02-08:17:55,7,4,4.501265
78,2022-01-02-08:17:58,4,0,3.573883
79,2022-01-02-08:18:01,0,3,2.700152
80,2022-01-02-08:18:03,3,4,2.041737
81,2022-01-02-08:18:05,4,3,2.094225
82,2022-01-02-08:18:07,3,1,2.218453
83,2022-01-02-08:18:10,1,3,2.419246
84,2022-01-02-08:18:13,3,7,3.233063
85,2022-01-02-08:18:16,7,3,3.291873
86,2022-01-02-08:18:18,3,0,2.337775
87,2022-01-02-08:18:20,0,4,1.515537
88,2022-01-02-08:18:21,4,0,1.521870
89,2022-01-02-08:18:24,0,3,2.359783
90,2022-01-02-08:18:27,3,7,3.499273
91,2022-01-02-08:18:31,7,3,3.256831
92,2022-01-02-08:18:35,3,4,4.366282
93,2022-01-02-08:18:37,4,3,2.073483
94,2022-01-02-08:18:40,3,5,3.028105
95,2022-01-02-08:18:43,5,7,2.587160
