iteration,date,executiontime
1,2022-02-15-13:05:27,3.129502
2,2022-02-15-13:05:29,1.335758
3,2022-02-15-13:05:32,3.545915
4,2022-02-15-13:05:35,3.067927
5,2022-02-15-13:05:38,2.220570
6,2022-02-15-13:05:39,1.617317
7,2022-02-15-13:05:43,3.538060
8,2022-02-15-13:05:46,3.528979
9,2022-02-15-13:05:48,1.625739
10,2022-02-15-13:05:50,1.908987
11,2022-02-15-13:05:52,1.920681
12,2022-02-15-13:05:54,1.858275
13,2022-02-15-13:05:56,1.930782
14,2022-02-15-13:05:57,1.280302
15,2022-02-15-13:05:59,1.857938
16,2022-02-15-13:06:00,1.639600
17,2022-02-15-13:06:01,1.031713
18,2022-02-15-13:06:03,1.550206
19,2022-02-15-13:06:04,1.327804
20,2022-02-15-13:06:08,3.535374
21,2022-02-15-13:06:11,3.104800
22,2022-02-15-13:06:13,2.560140
23,2022-02-15-13:06:16,2.123577
24,2022-02-15-13:06:18,2.629153
25,2022-02-15-13:06:20,1.528260
26,2022-02-15-13:06:22,2.271339
27,2022-02-15-13:06:24,2.262121
28,2022-02-15-13:06:26,1.582962
29,2022-02-15-13:06:28,1.980511
30,2022-02-15-13:06:30,1.952088
31,2022-02-15-13:06:32,1.931547
32,2022-02-15-13:06:34,2.241156
33,2022-02-15-13:06:36,2.155090
34,2022-02-15-13:06:39,2.665262
35,2022-02-15-13:06:41,2.596871
36,2022-02-15-13:06:44,2.594862
37,2022-02-15-13:06:46,1.787756
38,2022-02-15-13:06:47,1.333956
39,2022-02-15-13:06:49,1.997715
40,2022-02-15-13:06:51,1.755144
41,2022-02-15-13:06:53,1.738138
42,2022-02-15-13:06:55,2.595577
43,2022-02-15-13:06:59,3.636153
44,2022-02-15-13:07:03,4.011404
45,2022-02-15-13:07:05,2.123369
46,2022-02-15-13:07:07,2.131363
47,2022-02-15-13:07:09,1.934661
48,2022-02-15-13:07:11,1.893048
49,2022-02-15-13:07:14,3.088740
50,2022-02-15-13:07:18,3.645842
51,2022-02-15-13:07:20,2.562706
52,2022-02-15-13:07:23,3.103608
53,2022-02-15-13:07:27,3.553354
54,2022-02-15-13:07:29,1.920974
55,2022-02-15-13:07:32,3.096728
56,2022-02-15-13:07:36,4.052481
57,2022-02-15-13:07:38,1.824616
58,2022-02-15-13:07:39,1.639808
59,2022-02-15-13:07:41,1.973153
60,2022-02-15-13:07:44,2.627434
61,2022-02-15-13:07:47,2.545084
62,2022-02-15-13:07:50,3.123143
63,2022-02-15-13:07:53,3.641031
64,2022-02-15-13:07:55,2.141464
65,2022-02-15-13:07:57,1.737752
66,2022-02-15-13:08:00,2.343713
67,2022-02-15-13:08:02,2.161653
68,2022-02-15-13:08:04,2.574354
69,2022-02-15-13:08:06,1.860552
70,2022-02-15-13:08:08,1.729360
71,2022-02-15-13:08:09,1.538270
72,2022-02-15-13:08:11,1.858703
73,2022-02-15-13:08:13,2.179737
74,2022-02-15-13:08:16,2.377308
75,2022-02-15-13:08:18,1.945650
76,2022-02-15-13:08:20,2.590247
77,2022-02-15-13:08:22,1.773346
78,2022-02-15-13:08:24,1.928429
79,2022-02-15-13:08:26,1.924457
80,2022-02-15-13:08:28,1.530842
81,2022-02-15-13:08:29,1.764261
82,2022-02-15-13:08:31,1.774319
83,2022-02-15-13:08:32,1.320093
84,2022-02-15-13:08:36,3.548407
85,2022-02-15-13:08:40,4.037969
86,2022-02-15-13:08:42,1.843962
87,2022-02-15-13:08:44,2.234816
88,2022-02-15-13:08:46,1.920036
89,2022-02-15-13:08:48,1.985884
