iteration,date,executiontime
1,2022-02-15-04:16:25,2.316819
2,2022-02-15-04:16:26,1.026914
3,2022-02-15-04:16:28,2.007593
4,2022-02-15-04:16:30,2.282612
5,2022-02-15-04:16:32,1.817365
6,2022-02-15-04:16:35,3.472258
7,2022-02-15-04:16:39,3.406820
8,2022-02-15-04:16:40,1.533276
9,2022-02-15-04:16:42,1.915194
10,2022-02-15-04:16:44,1.946947
11,2022-02-15-04:16:46,1.775929
12,2022-02-15-04:16:48,1.926386
13,2022-02-15-04:16:50,2.163284
14,2022-02-15-04:16:52,2.461060
15,2022-02-15-04:16:56,3.422783
16,2022-02-15-04:16:59,3.573335
17,2022-02-15-04:17:00,1.052192
18,2022-02-15-04:17:04,3.456181
19,2022-02-15-04:17:08,3.988703
20,2022-02-15-04:17:10,1.863701
21,2022-02-15-04:17:11,1.657602
22,2022-02-15-04:17:12,1.041459
23,2022-02-15-04:17:14,1.064378
24,2022-02-15-04:17:15,1.614923
25,2022-02-15-04:17:17,1.627323
26,2022-02-15-04:17:18,1.015895
27,2022-02-15-04:17:20,2.414864
28,2022-02-15-04:17:22,2.180396
29,2022-02-15-04:17:24,1.940894
30,2022-02-15-04:17:27,2.208243
31,2022-02-15-04:17:28,1.625100
32,2022-02-15-04:17:30,1.725195
33,2022-02-15-04:17:34,3.990985
34,2022-02-15-04:17:37,3.108206
35,2022-02-15-04:17:40,3.081084
36,2022-02-15-04:17:43,3.161179
37,2022-02-15-04:17:45,1.540454
38,2022-02-15-04:17:47,2.568831
39,2022-02-15-04:17:49,2.152550
40,2022-02-15-04:17:52,2.106068
41,2022-02-15-04:17:54,2.414849
42,2022-02-15-04:17:56,1.509143
43,2022-02-15-04:17:57,1.907804
44,2022-02-15-04:17:59,1.848535
45,2022-02-15-04:18:03,3.500329
46,2022-02-15-04:18:06,3.457565
47,2022-02-15-04:18:08,1.896665
48,2022-02-15-04:18:10,1.879682
49,2022-02-15-04:18:12,1.736602
50,2022-02-15-04:18:14,2.583908
51,2022-02-15-04:18:17,2.229389
52,2022-02-15-04:18:18,1.093061
53,2022-02-15-04:18:19,1.725319
54,2022-02-15-04:18:23,3.972375
55,2022-02-15-04:18:27,3.889077
56,2022-02-15-04:18:29,1.744353
57,2022-02-15-04:18:31,1.728869
58,2022-02-15-04:18:33,1.903337
59,2022-02-15-04:18:35,2.563453
60,2022-02-15-04:18:37,1.796755
61,2022-02-15-04:18:39,1.856246
62,2022-02-15-04:18:41,2.571746
63,2022-02-15-04:18:45,3.666196
64,2022-02-15-04:18:49,3.500886
65,2022-02-15-04:18:50,1.690386
66,2022-02-15-04:18:52,1.876624
67,2022-02-15-04:18:54,1.763138
68,2022-02-15-04:18:57,2.595972
69,2022-02-15-04:18:59,2.604535
70,2022-02-15-04:19:01,1.942646
71,2022-02-15-04:19:03,1.988185
72,2022-02-15-04:19:05,1.756478
73,2022-02-15-04:19:07,1.756489
74,2022-02-15-04:19:09,2.234505
75,2022-02-15-04:19:11,2.244884
76,2022-02-15-04:19:13,1.907322
77,2022-02-15-04:19:16,2.600408
78,2022-02-15-04:19:18,2.226489
79,2022-02-15-04:19:19,1.719511
80,2022-02-15-04:19:21,1.546424
