iteration,date,executiontime
1,2022-02-15-06:56:11,3.242245
2,2022-02-15-06:56:15,3.980295
3,2022-02-15-06:56:16,1.717927
4,2022-02-15-06:56:18,1.635693
5,2022-02-15-06:56:19,1.627363
6,2022-02-15-06:56:23,3.604912
7,2022-02-15-06:56:27,3.445022
8,2022-02-15-06:56:30,3.466837
9,2022-02-15-06:56:34,3.596124
10,2022-02-15-06:56:37,3.575170
11,2022-02-15-06:56:41,3.606799
12,2022-02-15-06:56:43,2.124836
13,2022-02-15-06:56:45,1.852861
14,2022-02-15-06:56:46,1.630557
15,2022-02-15-06:56:48,1.301792
16,2022-02-15-06:56:49,1.725136
17,2022-02-15-06:56:53,3.850409
18,2022-02-15-06:56:57,3.630193
19,2022-02-15-06:56:59,2.572674
20,2022-02-15-06:57:02,2.203554
21,2022-02-15-06:57:03,1.719914
22,2022-02-15-06:57:07,3.440964
23,2022-02-15-06:57:11,4.047497
24,2022-02-15-06:57:13,1.653031
25,2022-02-15-06:57:15,1.977198
26,2022-02-15-06:57:16,1.789804
27,2022-02-15-06:57:18,2.124548
28,2022-02-15-06:57:21,2.171511
29,2022-02-15-06:57:23,2.231091
30,2022-02-15-06:57:25,2.222064
31,2022-02-15-06:57:27,1.740289
32,2022-02-15-06:57:29,1.853514
33,2022-02-15-06:57:31,2.615529
34,2022-02-15-06:57:33,1.864376
35,2022-02-15-06:57:35,1.888667
36,2022-02-15-06:57:38,2.642256
37,2022-02-15-06:57:41,3.139519
38,2022-02-15-06:57:45,3.847973
39,2022-02-15-06:57:46,1.737503
40,2022-02-15-06:57:48,1.518563
41,2022-02-15-06:57:49,1.325611
42,2022-02-15-06:57:51,1.319169
43,2022-02-15-06:57:54,3.429727
44,2022-02-15-06:57:58,3.844973
45,2022-02-15-06:57:59,1.640453
46,2022-02-15-06:58:01,1.329401
47,2022-02-15-06:58:03,1.726199
48,2022-02-15-06:58:06,3.910850
49,2022-02-15-06:58:10,3.450572
50,2022-02-15-06:58:12,1.794757
51,2022-02-15-06:58:13,1.527566
52,2022-02-15-06:58:15,1.533914
53,2022-02-15-06:58:16,1.534333
54,2022-02-15-06:58:18,2.158076
55,2022-02-15-06:58:21,2.121452
56,2022-02-15-06:58:23,2.099091
57,2022-02-15-06:58:25,2.125632
58,2022-02-15-06:58:27,1.872062
59,2022-02-15-06:58:29,2.608049
60,2022-02-15-06:58:31,1.965828
61,2022-02-15-06:58:33,1.921023
62,2022-02-15-06:58:35,2.182840
63,2022-02-15-06:58:37,2.118543
64,2022-02-15-06:58:40,2.573571
65,2022-02-15-06:58:43,2.593221
66,2022-02-15-06:58:45,2.434581
67,2022-02-15-06:58:47,1.518771
68,2022-02-15-06:58:48,1.752158
69,2022-02-15-06:58:50,1.784134
70,2022-02-15-06:58:54,3.430611
71,2022-02-15-06:58:57,3.424816
72,2022-02-15-06:58:59,1.737852
73,2022-02-15-06:59:03,3.834015
74,2022-02-15-06:59:07,4.038576
75,2022-02-15-06:59:08,1.891983
76,2022-02-15-06:59:10,1.795761
77,2022-02-15-06:59:12,2.185302
78,2022-02-15-06:59:15,2.223274
79,2022-02-15-06:59:17,1.982661
80,2022-02-15-06:59:19,2.586193
81,2022-02-15-06:59:21,2.124893
82,2022-02-15-06:59:23,1.916774
83,2022-02-15-06:59:26,2.563479
84,2022-02-15-06:59:28,1.841293
85,2022-02-15-06:59:29,1.720333
86,2022-02-15-06:59:31,1.781385
87,2022-02-15-06:59:35,3.436384
88,2022-02-15-06:59:38,3.634199
89,2022-02-15-06:59:40,2.188560
90,2022-02-15-06:59:43,2.225798
91,2022-02-15-06:59:45,2.226468
92,2022-02-15-06:59:48,2.594865
93,2022-02-15-06:59:51,3.637264
94,2022-02-15-06:59:54,3.125069
95,2022-02-15-06:59:57,3.062481
96,2022-02-15-07:00:01,3.637324
97,2022-02-15-07:00:03,2.436925
98,2022-02-15-07:00:05,1.521410
99,2022-02-15-07:00:06,1.518210
100,2022-02-15-07:00:08,1.922283
101,2022-02-15-07:00:10,1.890812
102,2022-02-15-07:00:12,1.762535
103,2022-02-15-07:00:14,1.619442
104,2022-02-15-07:00:15,1.322147
105,2022-02-15-07:00:16,1.322772
106,2022-02-15-07:00:17,1.056244
107,2022-02-15-07:00:19,1.920970
108,2022-02-15-07:00:21,1.926583
109,2022-02-15-07:00:23,1.731161
110,2022-02-15-07:00:25,2.229747
111,2022-02-15-07:00:28,3.139460
112,2022-02-15-07:00:32,3.460193
113,2022-02-15-07:00:34,1.739085
114,2022-02-15-07:00:35,1.855682
115,2022-02-15-07:00:37,1.921701
116,2022-02-15-07:00:38,1.031856
117,2022-02-15-07:00:40,1.379226
118,2022-02-15-07:00:41,1.523586
119,2022-02-15-07:00:43,1.949398
120,2022-02-15-07:00:45,1.820290
121,2022-02-15-07:00:48,3.429342
122,2022-02-15-07:00:52,3.093655
123,2022-02-15-07:00:53,1.521591
124,2022-02-15-07:00:55,1.751939
125,2022-02-15-07:00:57,1.752213
126,2022-02-15-07:00:59,2.201313
127,2022-02-15-07:01:01,2.170538
128,2022-02-15-07:01:03,1.882127
129,2022-02-15-07:01:05,2.126428
130,2022-02-15-07:01:07,2.225810
131,2022-02-15-07:01:09,1.620391
132,2022-02-15-07:01:11,2.224378
133,2022-02-15-07:01:14,2.587227
134,2022-02-15-07:01:16,2.594662
135,2022-02-15-07:01:18,1.576696
136,2022-02-15-07:01:19,1.527967
137,2022-02-15-07:01:22,3.115109
138,2022-02-15-07:01:25,3.096366
139,2022-02-15-07:01:28,2.229863
140,2022-02-15-07:01:30,2.234396
141,2022-02-15-07:01:32,1.748908
142,2022-02-15-07:01:33,1.051065
143,2022-02-15-07:01:34,1.673215
144,2022-02-15-07:01:37,2.206601
145,2022-02-15-07:01:38,1.800178
146,2022-02-15-07:01:41,2.134259
147,2022-02-15-07:01:44,3.652416
148,2022-02-15-07:01:48,3.560002
149,2022-02-15-07:01:49,1.079448
150,2022-02-15-07:01:50,1.023340
151,2022-02-15-07:01:52,1.643267
152,2022-02-15-07:01:56,4.001807
153,2022-02-15-07:01:59,3.144128
154,2022-02-15-07:02:02,3.120010
155,2022-02-15-07:02:05,3.121361
156,2022-02-15-07:02:07,2.259478
157,2022-02-15-07:02:09,1.745662
158,2022-02-15-07:02:11,1.750574
159,2022-02-15-07:02:13,2.233809
