iteration,date,executiontime
1,2022-02-15-01:48:05,2.880299
2,2022-02-15-01:48:07,2.243237
3,2022-02-15-01:48:08,1.632826
4,2022-02-15-01:48:12,3.550844
5,2022-02-15-01:48:15,3.458842
6,2022-02-15-01:48:17,1.757540
7,2022-02-15-01:48:19,2.276642
8,2022-02-15-01:48:21,1.646738
9,2022-02-15-01:48:23,1.949419
10,2022-02-15-01:48:25,1.804665
11,2022-02-15-01:48:26,1.324078
12,2022-02-15-01:48:28,1.707942
13,2022-02-15-01:48:30,1.956240
14,2022-02-15-01:48:32,1.746422
15,2022-02-15-01:48:33,1.738659
16,2022-02-15-01:48:35,1.730774
17,2022-02-15-01:48:38,2.568109
18,2022-02-15-01:48:40,2.100010
19,2022-02-15-01:48:42,2.075353
20,2022-02-15-01:48:44,2.274639
21,2022-02-15-01:48:46,1.994339
22,2022-02-15-01:48:48,2.265998
23,2022-02-15-01:48:50,1.746407
24,2022-02-15-01:48:52,1.897208
25,2022-02-15-01:48:54,2.236415
26,2022-02-15-01:48:56,2.245412
27,2022-02-15-01:48:59,2.186758
28,2022-02-15-01:49:02,3.642972
29,2022-02-15-01:49:06,3.444988
30,2022-02-15-01:49:08,1.829763
31,2022-02-15-01:49:10,2.272965
32,2022-02-15-01:49:12,2.270105
33,2022-02-15-01:49:14,1.969653
34,2022-02-15-01:49:15,1.024169
35,2022-02-15-01:49:17,1.747325
36,2022-02-15-01:49:19,1.764910
37,2022-02-15-01:49:20,1.330089
38,2022-02-15-01:49:22,1.618938
39,2022-02-15-01:49:24,2.209665
40,2022-02-15-01:49:27,3.104982
41,2022-02-15-01:49:31,3.998055
42,2022-02-15-01:49:34,2.638919
43,2022-02-15-01:49:36,2.607347
44,2022-02-15-01:49:38,2.141556
45,2022-02-15-01:49:40,1.731847
46,2022-02-15-01:49:44,3.547546
47,2022-02-15-01:49:47,3.517880
48,2022-02-15-01:49:51,3.481141
49,2022-02-15-01:49:54,3.912359
50,2022-02-15-01:49:56,1.936247
51,2022-02-15-01:49:58,1.927379
52,2022-02-15-01:50:00,1.330532
53,2022-02-15-01:50:01,1.359986
54,2022-02-15-01:50:03,1.525231
55,2022-02-15-01:50:04,1.738817
56,2022-02-15-01:50:06,1.754324
57,2022-02-15-01:50:09,3.442321
58,2022-02-15-01:50:13,3.583430
59,2022-02-15-01:50:15,1.978407
60,2022-02-15-01:50:17,1.765634
61,2022-02-15-01:50:19,2.409496
62,2022-02-15-01:50:22,2.613740
63,2022-02-15-01:50:24,2.574965
64,2022-02-15-01:50:27,2.216278
65,2022-02-15-01:50:29,1.920301
66,2022-02-15-01:50:30,1.651640
67,2022-02-15-01:50:32,2.232637
68,2022-02-15-01:50:35,2.261293
69,2022-02-15-01:50:37,1.959758
70,2022-02-15-01:50:39,2.299006
71,2022-02-15-01:50:41,1.640617
72,2022-02-15-01:50:44,3.624068
73,2022-02-15-01:50:47,3.147142
74,2022-02-15-01:50:49,1.748794
75,2022-02-15-01:50:53,3.450617
76,2022-02-15-01:50:56,3.657593
77,2022-02-15-01:50:58,2.256444
78,2022-02-15-01:51:01,2.311120
79,2022-02-15-01:51:03,2.605682
80,2022-02-15-01:51:06,2.603788
81,2022-02-15-01:51:08,2.140160
82,2022-02-15-01:51:10,2.132557
83,2022-02-15-01:51:12,2.215529
84,2022-02-15-01:51:14,1.599500
85,2022-02-15-01:51:16,1.752370
86,2022-02-15-01:51:17,1.595675
87,2022-02-15-01:51:20,2.143719
88,2022-02-15-01:51:22,2.207875
89,2022-02-15-01:51:24,1.936528
90,2022-02-15-01:51:27,3.516510
91,2022-02-15-01:51:31,3.849590
92,2022-02-15-01:51:33,1.769780
93,2022-02-15-01:51:34,1.097942
94,2022-02-15-01:51:36,2.242249
95,2022-02-15-01:51:38,2.249493
96,2022-02-15-01:51:41,3.035163
97,2022-02-15-01:51:45,3.649976
98,2022-02-15-01:51:47,2.160318
99,2022-02-15-01:51:49,1.791996
100,2022-02-15-01:51:51,1.935188
101,2022-02-15-01:51:53,1.712799
102,2022-02-15-01:51:54,1.738138
103,2022-02-15-01:51:56,1.973412
104,2022-02-15-01:51:58,1.743759
105,2022-02-15-01:52:02,3.842556
106,2022-02-15-01:52:06,3.863456
107,2022-02-15-01:52:08,2.252932
108,2022-02-15-01:52:10,1.955535
109,2022-02-15-01:52:12,1.667856
110,2022-02-15-01:52:14,2.179579
111,2022-02-15-01:52:16,2.414845
112,2022-02-15-01:52:18,1.907840
113,2022-02-15-01:52:20,1.838124
114,2022-02-15-01:52:21,1.360531
115,2022-02-15-01:52:23,1.966877
116,2022-02-15-01:52:25,1.839389
117,2022-02-15-01:52:27,1.399633
118,2022-02-15-01:52:29,2.275987
119,2022-02-15-01:52:33,3.723926
120,2022-02-15-01:52:36,3.479231
121,2022-02-15-01:52:38,2.135117
122,2022-02-15-01:52:41,2.645617
123,2022-02-15-01:52:43,2.001016
124,2022-02-15-01:52:44,1.362391
125,2022-02-15-01:52:46,1.567975
126,2022-02-15-01:52:49,3.482162
127,2022-02-15-01:52:52,3.116578
128,2022-02-15-01:52:54,1.939634
