iteration,date,executiontime
1,2022-02-15-06:56:10,2.959223
2,2022-02-15-06:56:11,1.294098
3,2022-02-15-06:56:15,3.566169
4,2022-02-15-06:56:18,3.144668
5,2022-02-15-06:56:20,2.208893
6,2022-02-15-06:56:22,1.590526
7,2022-02-15-06:56:25,3.549134
8,2022-02-15-06:56:29,3.596368
9,2022-02-15-06:56:31,1.629165
10,2022-02-15-06:56:32,1.916607
11,2022-02-15-06:56:34,1.987738
12,2022-02-15-06:56:36,1.904819
13,2022-02-15-06:56:38,1.965521
14,2022-02-15-06:56:40,1.314781
15,2022-02-15-06:56:42,1.900564
16,2022-02-15-06:56:43,1.660369
17,2022-02-15-06:56:44,1.036791
18,2022-02-15-06:56:46,1.508936
19,2022-02-15-06:56:47,1.326969
20,2022-02-15-06:56:51,3.523956
21,2022-02-15-06:56:54,3.103574
22,2022-02-15-06:56:56,2.594269
23,2022-02-15-06:56:58,2.125054
24,2022-02-15-06:57:01,2.570350
25,2022-02-15-06:57:03,1.520967
26,2022-02-15-06:57:05,2.228620
27,2022-02-15-06:57:07,2.231462
28,2022-02-15-06:57:09,1.523598
29,2022-02-15-06:57:10,1.957588
30,2022-02-15-06:57:12,1.895237
31,2022-02-15-06:57:14,1.923112
32,2022-02-15-06:57:17,2.255267
33,2022-02-15-06:57:19,2.103154
34,2022-02-15-06:57:21,2.628895
35,2022-02-15-06:57:24,2.608737
36,2022-02-15-06:57:26,2.567055
37,2022-02-15-06:57:28,1.804312
38,2022-02-15-06:57:30,1.335555
39,2022-02-15-06:57:32,1.999437
40,2022-02-15-06:57:33,1.798905
41,2022-02-15-06:57:35,1.820209
42,2022-02-15-06:57:38,2.635784
43,2022-02-15-06:57:42,3.681746
44,2022-02-15-06:57:46,4.013966
45,2022-02-15-06:57:48,2.126622
46,2022-02-15-06:57:50,2.119446
47,2022-02-15-06:57:52,1.987279
48,2022-02-15-06:57:54,1.887294
49,2022-02-15-06:57:57,3.107605
50,2022-02-15-06:58:00,3.633282
51,2022-02-15-06:58:03,2.589875
52,2022-02-15-06:58:06,3.110410
53,2022-02-15-06:58:10,3.544793
54,2022-02-15-06:58:12,1.928146
55,2022-02-15-06:58:15,3.104510
56,2022-02-15-06:58:19,4.023510
57,2022-02-15-06:58:21,1.853474
58,2022-02-15-06:58:22,1.619824
59,2022-02-15-06:58:24,1.967152
60,2022-02-15-06:58:27,2.622008
61,2022-02-15-06:58:29,2.634399
62,2022-02-15-06:58:33,3.126970
63,2022-02-15-06:58:36,3.645332
64,2022-02-15-06:58:38,2.121436
65,2022-02-15-06:58:40,1.728243
66,2022-02-15-06:58:42,2.116469
67,2022-02-15-06:58:44,2.205459
68,2022-02-15-06:58:47,2.563304
69,2022-02-15-06:58:49,1.853204
70,2022-02-15-06:58:51,1.723003
71,2022-02-15-06:58:52,1.525000
72,2022-02-15-06:58:54,1.892826
73,2022-02-15-06:58:56,2.184066
74,2022-02-15-06:58:58,2.349991
75,2022-02-15-06:59:00,1.922025
76,2022-02-15-06:59:03,2.588739
77,2022-02-15-06:59:05,1.763732
78,2022-02-15-06:59:07,1.849778
79,2022-02-15-06:59:09,1.937185
80,2022-02-15-06:59:10,1.545204
81,2022-02-15-06:59:12,1.832487
82,2022-02-15-06:59:14,1.757936
83,2022-02-15-06:59:15,1.310403
84,2022-02-15-06:59:19,3.555694
85,2022-02-15-06:59:23,3.991292
86,2022-02-15-06:59:24,1.887710
87,2022-02-15-06:59:27,2.252338
88,2022-02-15-06:59:29,1.923930
89,2022-02-15-06:59:31,1.982307
90,2022-02-15-06:59:32,1.733931
91,2022-02-15-06:59:34,1.769785
92,2022-02-15-06:59:36,2.108711
93,2022-02-15-06:59:39,2.584712
94,2022-02-15-06:59:41,1.716748
95,2022-02-15-06:59:42,1.726078
96,2022-02-15-06:59:44,2.259367
97,2022-02-15-06:59:47,2.257154
98,2022-02-15-06:59:49,1.848283
99,2022-02-15-06:59:50,1.728899
100,2022-02-15-06:59:53,2.231901
101,2022-02-15-06:59:55,2.222050
102,2022-02-15-06:59:58,3.126524
103,2022-02-15-07:00:01,3.111677
104,2022-02-15-07:00:03,1.907122
105,2022-02-15-07:00:05,1.944719
106,2022-02-15-07:00:07,1.824312
107,2022-02-15-07:00:08,1.721508
108,2022-02-15-07:00:10,1.720335
109,2022-02-15-07:00:13,2.563156
110,2022-02-15-07:00:15,2.594485
111,2022-02-15-07:00:18,2.225995
112,2022-02-15-07:00:21,3.843775
113,2022-02-15-07:00:25,3.445326
114,2022-02-15-07:00:27,1.890495
115,2022-02-15-07:00:29,1.862302
116,2022-02-15-07:00:30,1.924202
117,2022-02-15-07:00:32,1.899521
118,2022-02-15-07:00:34,1.720532
119,2022-02-15-07:00:36,1.582413
120,2022-02-15-07:00:38,2.629646
121,2022-02-15-07:00:40,1.710239
122,2022-02-15-07:00:42,1.692368
123,2022-02-15-07:00:44,1.923235
124,2022-02-15-07:00:46,2.385814
125,2022-02-15-07:00:50,3.632491
126,2022-02-15-07:00:53,3.440441
127,2022-02-15-07:00:57,3.438251
128,2022-02-15-07:01:00,3.440030
129,2022-02-15-07:01:02,1.748990
130,2022-02-15-07:01:04,2.587743
131,2022-02-15-07:01:06,1.859777
132,2022-02-15-07:01:07,1.317277
133,2022-02-15-07:01:09,1.015238
134,2022-02-15-07:01:10,1.517099
135,2022-02-15-07:01:11,1.323221
136,2022-02-15-07:01:13,1.989040
137,2022-02-15-07:01:15,1.987631
138,2022-02-15-07:01:17,1.630015
139,2022-02-15-07:01:19,2.122562
140,2022-02-15-07:01:21,2.131629
141,2022-02-15-07:01:23,1.719711
142,2022-02-15-07:01:24,1.554072
143,2022-02-15-07:01:26,1.765702
144,2022-02-15-07:01:28,2.232469
145,2022-02-15-07:01:30,1.921854
146,2022-02-15-07:01:34,3.533480
147,2022-02-15-07:01:37,3.455285
148,2022-02-15-07:01:39,1.791278
149,2022-02-15-07:01:42,3.136570
150,2022-02-15-07:01:46,4.015799
151,2022-02-15-07:01:48,1.963820
152,2022-02-15-07:01:50,1.745271
153,2022-02-15-07:01:52,2.244452
154,2022-02-15-07:01:54,2.192434
155,2022-02-15-07:01:57,2.389467
156,2022-02-15-07:01:59,1.739337
157,2022-02-15-07:02:01,1.725729
158,2022-02-15-07:02:04,3.532568
159,2022-02-15-07:02:08,3.606841
160,2022-02-15-07:02:09,1.202858
161,2022-02-15-07:02:10,1.552999
162,2022-02-15-07:02:14,3.433014
163,2022-02-15-07:02:17,3.532229
164,2022-02-15-07:02:19,1.678480
165,2022-02-15-07:02:21,1.901924
166,2022-02-15-07:02:25,3.848426
167,2022-02-15-07:02:28,3.441333
168,2022-02-15-07:02:32,3.446675
169,2022-02-15-07:02:36,4.019407
170,2022-02-15-07:02:38,2.166661
171,2022-02-15-07:02:40,2.146826
172,2022-02-15-07:02:42,2.174333
173,2022-02-15-07:02:45,2.391632
174,2022-02-15-07:02:47,1.934581
175,2022-02-15-07:02:49,2.590609
176,2022-02-15-07:02:52,2.592940
177,2022-02-15-07:02:56,3.998087
178,2022-02-15-07:02:59,3.641153
179,2022-02-15-07:03:02,2.197641
180,2022-02-15-07:03:03,1.788869
181,2022-02-15-07:03:05,2.119658
182,2022-02-15-07:03:08,2.120459
183,2022-02-15-07:03:09,1.651231
184,2022-02-15-07:03:11,1.929618
185,2022-02-15-07:03:14,3.096569
186,2022-02-15-07:03:18,3.446519
187,2022-02-15-07:03:20,1.890881
188,2022-02-15-07:03:21,1.888984
189,2022-02-15-07:03:25,3.833865
190,2022-02-15-07:03:29,3.527047
191,2022-02-15-07:03:30,1.622019
192,2022-02-15-07:03:33,2.225575
193,2022-02-15-07:03:35,2.554123
194,2022-02-15-07:03:37,1.954316
195,2022-02-15-07:03:39,1.926739
196,2022-02-15-07:03:42,2.617343
197,2022-02-15-07:03:44,2.580583
198,2022-02-15-07:03:46,2.128352
199,2022-02-15-07:03:50,3.647181
200,2022-02-15-07:03:54,3.974788
201,2022-02-15-07:03:57,2.598465
202,2022-02-15-07:03:58,1.685991
203,2022-02-15-07:04:01,2.407048
204,2022-02-15-07:04:03,2.554938
205,2022-02-15-07:04:06,2.224959
206,2022-02-15-07:04:07,1.717008
207,2022-02-15-07:04:09,1.923314
