iteration,date,executiontime
1,2022-02-15-09:52:47,2.488746
2,2022-02-15-09:52:49,2.221104
3,2022-02-15-09:52:51,1.614818
4,2022-02-15-09:52:54,3.586135
5,2022-02-15-09:52:58,3.427944
6,2022-02-15-09:52:59,1.717603
7,2022-02-15-09:53:02,2.227829
8,2022-02-15-09:53:03,1.616669
9,2022-02-15-09:53:05,1.912480
10,2022-02-15-09:53:07,1.782667
11,2022-02-15-09:53:08,1.313850
12,2022-02-15-09:53:10,1.648529
13,2022-02-15-09:53:12,1.917106
14,2022-02-15-09:53:14,1.716185
15,2022-02-15-09:53:15,1.720425
16,2022-02-15-09:53:17,1.715495
17,2022-02-15-09:53:20,2.584566
18,2022-02-15-09:53:22,2.151716
19,2022-02-15-09:53:24,2.165422
20,2022-02-15-09:53:26,2.218029
21,2022-02-15-09:53:28,1.968822
22,2022-02-15-09:53:30,2.301373
23,2022-02-15-09:53:32,1.742242
24,2022-02-15-09:53:34,1.908423
25,2022-02-15-09:53:36,2.146041
26,2022-02-15-09:53:38,2.175219
27,2022-02-15-09:53:41,2.213322
28,2022-02-15-09:53:45,3.652516
29,2022-02-15-09:53:48,3.431957
30,2022-02-15-09:53:50,1.776348
31,2022-02-15-09:53:52,2.231859
32,2022-02-15-09:53:54,2.229809
33,2022-02-15-09:53:56,1.932673
34,2022-02-15-09:53:57,1.052576
35,2022-02-15-09:53:59,1.742682
36,2022-02-15-09:54:01,1.719323
37,2022-02-15-09:54:02,1.316463
38,2022-02-15-09:54:04,1.620716
39,2022-02-15-09:54:06,2.207303
40,2022-02-15-09:54:09,3.057261
41,2022-02-15-09:54:13,3.953317
42,2022-02-15-09:54:15,2.566330
43,2022-02-15-09:54:18,2.588529
44,2022-02-15-09:54:20,2.179161
45,2022-02-15-09:54:22,1.631904
46,2022-02-15-09:54:25,3.541873
47,2022-02-15-09:54:29,3.434252
48,2022-02-15-09:54:32,3.408813
49,2022-02-15-09:54:36,3.840687
50,2022-02-15-09:54:38,1.902313
51,2022-02-15-09:54:40,1.895348
52,2022-02-15-09:54:41,1.326710
53,2022-02-15-09:54:43,1.320418
54,2022-02-15-09:54:44,1.523703
55,2022-02-15-09:54:46,1.722678
56,2022-02-15-09:54:48,1.724158
57,2022-02-15-09:54:51,3.437993
58,2022-02-15-09:54:54,3.508576
59,2022-02-15-09:54:56,1.946905
60,2022-02-15-09:54:58,1.717456
61,2022-02-15-09:55:00,2.341505
