iteration,date,executiontime
1,2022-02-15-00:27:50,2.597160
2,2022-02-15-00:27:52,2.231719
3,2022-02-15-00:27:54,1.628766
4,2022-02-15-00:27:57,3.519961
5,2022-02-15-00:28:01,3.472004
6,2022-02-15-00:28:03,1.830531
7,2022-02-15-00:28:05,2.261234
8,2022-02-15-00:28:07,1.635538
9,2022-02-15-00:28:09,1.955175
10,2022-02-15-00:28:10,1.784729
11,2022-02-15-00:28:12,1.325076
12,2022-02-15-00:28:13,1.669124
13,2022-02-15-00:28:15,1.941373
14,2022-02-15-00:28:17,1.733301
15,2022-02-15-00:28:19,1.699374
16,2022-02-15-00:28:20,1.737479
17,2022-02-15-00:28:23,2.589453
18,2022-02-15-00:28:25,2.111332
19,2022-02-15-00:28:27,2.104797
20,2022-02-15-00:28:30,2.316457
21,2022-02-15-00:28:32,1.993493
22,2022-02-15-00:28:34,2.239590
23,2022-02-15-00:28:36,1.752035
24,2022-02-15-00:28:37,1.835485
25,2022-02-15-00:28:40,2.335811
26,2022-02-15-00:28:42,2.245496
27,2022-02-15-00:28:44,2.205931
28,2022-02-15-00:28:46,2.007400
29,2022-02-15-00:28:49,2.810935
30,2022-02-15-00:28:51,1.801998
31,2022-02-15-00:28:53,2.212208
32,2022-02-15-00:28:55,2.218906
33,2022-02-15-00:28:57,1.937569
34,2022-02-15-00:28:58,1.050024
35,2022-02-15-00:29:00,1.732158
36,2022-02-15-00:29:02,1.742469
37,2022-02-15-00:29:03,1.329837
38,2022-02-15-00:29:05,1.631460
39,2022-02-15-00:29:07,2.237602
40,2022-02-15-00:29:10,3.110516
41,2022-02-15-00:29:14,3.986434
42,2022-02-15-00:29:18,4.460656
43,2022-02-15-00:29:23,4.195020
44,2022-02-15-00:29:26,3.238186
45,2022-02-15-00:29:29,3.261466
46,2022-02-15-00:29:33,3.550728
47,2022-02-15-00:29:36,3.399079
48,2022-02-15-00:29:40,3.505914
49,2022-02-15-00:29:43,3.857624
50,2022-02-15-00:29:45,1.830403
51,2022-02-15-00:29:48,2.256467
52,2022-02-15-00:29:49,1.326009
53,2022-02-15-00:29:50,1.292039
54,2022-02-15-00:29:52,1.533619
55,2022-02-15-00:29:53,1.755347
56,2022-02-15-00:29:55,1.733040
57,2022-02-15-00:29:59,3.416686
58,2022-02-15-00:30:02,3.567120
59,2022-02-15-00:30:04,1.994403
60,2022-02-15-00:30:06,1.743995
61,2022-02-15-00:30:09,2.599914
62,2022-02-15-00:30:13,4.213110
63,2022-02-15-00:30:17,4.234506
64,2022-02-15-00:30:20,3.253546
65,2022-02-15-00:30:24,3.430385
66,2022-02-15-00:30:25,1.637068
67,2022-02-15-00:30:28,2.228897
68,2022-02-15-00:30:30,2.263532
69,2022-02-15-00:30:32,2.091140
70,2022-02-15-00:30:34,2.235280
71,2022-02-15-00:30:36,1.631862
72,2022-02-15-00:30:38,2.612619
73,2022-02-15-00:30:41,3.048984
74,2022-02-15-00:30:43,1.760310
75,2022-02-15-00:30:47,3.478217
76,2022-02-15-00:30:50,3.756928
77,2022-02-15-00:30:53,2.239420
78,2022-02-15-00:30:55,2.223023
79,2022-02-15-00:30:59,4.187260
80,2022-02-15-00:31:03,4.332875
81,2022-02-15-00:31:05,2.084310
82,2022-02-15-00:31:08,2.147480
83,2022-02-15-00:31:10,2.230108
84,2022-02-15-00:31:11,1.540735
85,2022-02-15-00:31:13,1.736599
86,2022-02-15-00:31:15,1.488279
87,2022-02-15-00:31:17,2.076671
88,2022-02-15-00:31:19,2.145211
89,2022-02-15-00:31:21,1.905091
90,2022-02-15-00:31:24,3.447627
91,2022-02-15-00:31:28,3.944616
92,2022-02-15-00:31:30,1.828432
93,2022-02-15-00:31:31,1.040277
94,2022-02-15-00:31:33,2.341103
95,2022-02-15-00:31:36,2.233113
96,2022-02-15-00:31:39,3.085127
97,2022-02-15-00:31:42,3.679373
98,2022-02-15-00:31:44,2.042498
99,2022-02-15-00:31:46,1.826578
100,2022-02-15-00:31:48,1.922593
101,2022-02-15-00:31:50,1.730917
102,2022-02-15-00:31:52,1.732841
103,2022-02-15-00:31:54,1.992769
104,2022-02-15-00:31:55,1.762630
105,2022-02-15-00:31:58,2.638641
106,2022-02-15-00:32:01,2.650651
107,2022-02-15-00:32:03,2.224620
108,2022-02-15-00:32:05,2.042752
109,2022-02-15-00:32:07,1.649102
110,2022-02-15-00:32:10,3.718319
111,2022-02-15-00:32:14,3.266841
112,2022-02-15-00:32:16,1.994843
113,2022-02-15-00:32:17,1.790576
114,2022-02-15-00:32:19,1.320353
115,2022-02-15-00:32:21,1.887725
116,2022-02-15-00:32:23,2.139726
117,2022-02-15-00:32:24,1.366758
118,2022-02-15-00:32:27,3.417563
119,2022-02-15-00:32:31,3.092427
120,2022-02-15-00:32:34,3.485360
121,2022-02-15-00:32:36,2.035429
122,2022-02-15-00:32:39,2.693562
123,2022-02-15-00:32:41,2.000874
124,2022-02-15-00:32:42,1.350482
125,2022-02-15-00:32:44,1.498867
126,2022-02-15-00:32:46,2.805026
127,2022-02-15-00:32:49,2.760769
128,2022-02-15-00:32:51,1.870211
129,2022-02-15-00:32:53,2.354924
130,2022-02-15-00:32:56,2.433833
131,2022-02-15-00:32:58,1.731437
132,2022-02-15-00:33:02,3.956125
133,2022-02-15-00:33:05,3.449284
134,2022-02-15-00:33:08,3.444646
135,2022-02-15-00:33:12,3.604279
136,2022-02-15-00:33:14,1.965462
137,2022-02-15-00:33:16,1.795874
138,2022-02-15-00:33:18,2.636411
139,2022-02-15-00:33:21,2.714445
140,2022-02-15-00:33:23,2.039456
141,2022-02-15-00:33:25,1.913112
142,2022-02-15-00:33:27,2.249589
143,2022-02-15-00:33:30,2.610647
144,2022-02-15-00:33:33,2.627599
145,2022-02-15-00:33:35,2.213566
146,2022-02-15-00:33:37,1.830948
147,2022-02-15-00:33:38,1.745303
148,2022-02-15-00:33:41,2.108527
149,2022-02-15-00:33:43,2.023240
150,2022-02-15-00:33:44,1.818887
151,2022-02-15-00:33:47,2.175281
152,2022-02-15-00:33:48,1.785965
153,2022-02-15-00:33:51,2.207541
154,2022-02-15-00:33:52,1.850244
155,2022-02-15-00:33:55,2.608964
156,2022-02-15-00:33:58,2.542605
157,2022-02-15-00:34:01,3.258819
158,2022-02-15-00:34:04,3.556274
159,2022-02-15-00:34:08,3.644525
160,2022-02-15-00:34:10,1.947116
161,2022-02-15-00:34:13,2.599463
162,2022-02-15-00:34:14,1.527197
163,2022-02-15-00:34:17,2.552037
164,2022-02-15-00:34:19,2.600744
165,2022-02-15-00:34:23,3.886917
166,2022-02-15-00:34:26,2.669944
167,2022-02-15-00:34:28,2.608985
168,2022-02-15-00:34:31,2.627303
169,2022-02-15-00:34:34,2.536440
170,2022-02-15-00:34:37,3.775916
171,2022-02-15-00:34:40,3.181293
172,2022-02-15-00:34:43,2.637722
173,2022-02-15-00:34:45,1.742960
174,2022-02-15-00:34:48,3.549052
175,2022-02-15-00:34:52,3.167595
176,2022-02-15-00:34:54,2.646009
177,2022-02-15-00:34:56,2.196881
178,2022-02-15-00:34:58,1.621816
179,2022-02-15-00:35:01,2.516083
180,2022-02-15-00:35:03,2.591291
181,2022-02-15-00:35:06,3.233953
182,2022-02-15-00:35:10,3.246862
183,2022-02-15-00:35:12,2.535745
184,2022-02-15-00:35:15,3.266303
185,2022-02-15-00:35:18,2.052829
186,2022-02-15-00:35:19,1.847552
187,2022-02-15-00:35:22,2.605994
188,2022-02-15-00:35:26,4.158751
189,2022-02-15-00:35:30,4.301769
190,2022-02-15-00:35:33,2.938464
191,2022-02-15-00:35:36,2.572107
192,2022-02-15-00:35:39,3.241882
193,2022-02-15-00:35:42,3.305197
194,2022-02-15-00:35:46,3.213576
195,2022-02-15-00:35:48,2.319216
196,2022-02-15-00:35:51,2.558292
197,2022-02-15-00:35:54,3.496149
198,2022-02-15-00:35:56,1.795804
199,2022-02-15-00:35:58,1.640995
200,2022-02-15-00:35:59,1.915741
201,2022-02-15-00:36:02,3.042790
202,2022-02-15-00:36:06,3.448094
203,2022-02-15-00:36:07,1.532895
204,2022-02-15-00:36:09,1.854786
205,2022-02-15-00:36:11,1.828125
206,2022-02-15-00:36:13,1.829395
207,2022-02-15-00:36:15,1.853910
208,2022-02-15-00:36:17,2.580134
209,2022-02-15-00:36:20,2.942426
210,2022-02-15-00:36:24,3.589127
211,2022-02-15-00:36:28,3.903303
212,2022-02-15-00:36:30,1.740962
213,2022-02-15-00:36:31,1.839696
214,2022-02-15-00:36:34,2.728566
215,2022-02-15-00:36:37,3.037282
216,2022-02-15-00:36:41,3.743003
217,2022-02-15-00:36:45,4.003569
218,2022-02-15-00:36:48,3.152800
219,2022-02-15-00:36:52,3.584317
220,2022-02-15-00:36:56,4.230153
221,2022-02-15-00:36:59,2.695611
222,2022-02-15-00:37:00,1.754139
223,2022-02-15-00:37:02,1.325552
224,2022-02-15-00:37:05,3.530530
225,2022-02-15-00:37:09,3.624062
226,2022-02-15-00:37:11,2.236004
227,2022-02-15-00:37:13,1.984035
228,2022-02-15-00:37:16,2.587926
229,2022-02-15-00:37:19,3.274165
230,2022-02-15-00:37:22,3.114946
231,2022-02-15-00:37:24,1.730845
232,2022-02-15-00:37:26,1.958854
233,2022-02-15-00:37:28,2.697618
234,2022-02-15-00:37:31,2.805137
235,2022-02-15-00:37:33,1.995993
236,2022-02-15-00:37:36,3.033324
237,2022-02-15-00:37:40,4.073584
238,2022-02-15-00:37:43,2.703403
239,2022-02-15-00:37:45,1.551128
240,2022-02-15-00:37:47,2.597762
241,2022-02-15-00:37:50,2.593678
242,2022-02-15-00:37:53,2.766344
243,2022-02-15-00:37:54,1.739095
244,2022-02-15-00:37:57,2.247393
245,2022-02-15-00:37:58,1.633095
246,2022-02-15-00:38:00,1.957530
247,2022-02-15-00:38:03,2.981961
248,2022-02-15-00:38:07,3.436810
249,2022-02-15-00:38:09,2.642903
250,2022-02-15-00:38:12,2.844959
251,2022-02-15-00:38:14,1.926475
252,2022-02-15-00:38:17,2.912140
253,2022-02-15-00:38:20,2.975039
254,2022-02-15-00:38:23,3.652368
255,2022-02-15-00:38:26,2.190107
256,2022-02-15-00:38:28,2.247189
257,2022-02-15-00:38:31,2.604680
258,2022-02-15-00:38:33,2.624836
259,2022-02-15-00:38:35,1.733339
260,2022-02-15-00:38:37,2.052448
261,2022-02-15-00:38:40,3.332559
262,2022-02-15-00:38:43,3.054884
263,2022-02-15-00:38:45,1.810500
264,2022-02-15-00:38:48,3.012997
265,2022-02-15-00:38:51,2.816257
266,2022-02-15-00:38:52,1.322584
267,2022-02-15-00:38:54,1.692380
268,2022-02-15-00:38:58,4.058511
269,2022-02-15-00:39:02,3.866745
270,2022-02-15-00:39:04,1.759458
271,2022-02-15-00:39:05,1.717174
272,2022-02-15-00:39:08,2.233329
273,2022-02-15-00:39:10,2.035938
274,2022-02-15-00:39:11,1.323023
275,2022-02-15-00:39:14,3.410034
276,2022-02-15-00:39:18,4.099082
277,2022-02-15-00:39:21,2.875585
278,2022-02-15-00:39:23,1.908575
279,2022-02-15-00:39:27,3.473661
280,2022-02-15-00:39:30,3.339243
281,2022-02-15-00:39:33,2.430875
282,2022-02-15-00:39:35,2.028177
283,2022-02-15-00:39:37,2.143049
284,2022-02-15-00:39:39,1.991757
285,2022-02-15-00:39:41,2.694856
286,2022-02-15-00:39:43,1.991030
287,2022-02-15-00:39:47,3.578046
288,2022-02-15-00:39:50,3.404294
289,2022-02-15-00:39:51,1.097505
290,2022-02-15-00:39:53,1.955605
291,2022-02-15-00:39:55,1.928470
292,2022-02-15-00:39:57,1.611245
293,2022-02-15-00:39:59,2.144915
294,2022-02-15-00:40:01,2.168508
295,2022-02-15-00:40:04,2.290032
296,2022-02-15-00:40:05,1.823556
297,2022-02-15-00:40:07,1.719967
298,2022-02-15-00:40:09,1.838375
299,2022-02-15-00:40:11,2.206578
300,2022-02-15-00:40:13,2.234299
301,2022-02-15-00:40:16,2.398993
302,2022-02-15-00:40:18,2.167485
303,2022-02-15-00:40:20,2.224404
304,2022-02-15-00:40:22,1.821450
305,2022-02-15-00:40:23,1.354989
306,2022-02-15-00:40:25,1.988546
307,2022-02-15-00:40:28,2.832062
308,2022-02-15-00:40:31,3.218989
309,2022-02-15-00:40:35,3.259952
310,2022-02-15-00:40:37,2.326590
311,2022-02-15-00:40:39,1.931632
312,2022-02-15-00:40:40,1.045985
313,2022-02-15-00:40:43,2.660511
314,2022-02-15-00:40:45,2.606852
315,2022-02-15-00:40:47,2.191773
316,2022-02-15-00:40:49,1.753568
317,2022-02-15-00:40:51,1.723449
318,2022-02-15-00:40:54,2.637483
319,2022-02-15-00:40:56,2.259288
320,2022-02-15-00:40:57,1.562446
321,2022-02-15-00:40:59,1.521047
322,2022-02-15-00:41:01,2.595456
323,2022-02-15-00:41:04,2.561855
