iteration,date,executiontime
1,2022-02-15-13:05:27,2.930074
2,2022-02-15-13:05:28,1.052068
3,2022-02-15-13:05:30,1.980770
4,2022-02-15-13:05:32,2.224248
5,2022-02-15-13:05:34,1.722877
6,2022-02-15-13:05:37,3.439219
7,2022-02-15-13:05:41,3.433668
8,2022-02-15-13:05:42,1.501664
9,2022-02-15-13:05:44,1.850859
10,2022-02-15-13:05:46,1.856844
11,2022-02-15-13:05:48,1.729469
12,2022-02-15-13:05:50,1.888032
13,2022-02-15-13:05:52,2.124396
14,2022-02-15-13:05:54,2.359990
15,2022-02-15-13:05:58,3.436571
16,2022-02-15-13:06:01,3.547290
17,2022-02-15-13:06:02,1.092006
18,2022-02-15-13:06:06,3.435930
19,2022-02-15-13:06:10,4.028762
20,2022-02-15-13:06:12,1.859176
21,2022-02-15-13:06:13,1.741694
22,2022-02-15-13:06:14,0.987007
23,2022-02-15-13:06:15,1.024658
24,2022-02-15-13:06:17,1.634840
25,2022-02-15-13:06:19,1.774065
26,2022-02-15-13:06:20,1.019859
27,2022-02-15-13:06:22,2.412719
28,2022-02-15-13:06:24,2.251924
29,2022-02-15-13:06:26,2.017538
30,2022-02-15-13:06:29,2.268947
31,2022-02-15-13:06:30,1.624997
32,2022-02-15-13:06:32,1.726103
33,2022-02-15-13:06:36,3.980559
34,2022-02-15-13:06:39,3.122095
35,2022-02-15-13:06:42,3.169561
36,2022-02-15-13:06:46,3.078367
37,2022-02-15-13:06:47,1.524063
38,2022-02-15-13:06:50,2.600829
39,2022-02-15-13:06:52,2.127327
40,2022-02-15-13:06:54,2.085090
41,2022-02-15-13:06:56,2.354083
42,2022-02-15-13:06:58,1.515472
43,2022-02-15-13:07:00,1.871544
44,2022-02-15-13:07:01,1.842835
45,2022-02-15-13:07:05,3.428516
46,2022-02-15-13:07:08,3.432619
47,2022-02-15-13:07:10,1.862261
48,2022-02-15-13:07:12,1.856240
49,2022-02-15-13:07:14,1.743677
50,2022-02-15-13:07:16,2.564652
51,2022-02-15-13:07:19,2.230888
52,2022-02-15-13:07:20,0.995470
53,2022-02-15-13:07:21,1.706975
54,2022-02-15-13:07:25,3.833978
55,2022-02-15-13:07:29,3.883942
56,2022-02-15-13:07:31,1.737305
57,2022-02-15-13:07:32,1.725301
58,2022-02-15-13:07:34,1.885564
59,2022-02-15-13:07:37,2.572622
60,2022-02-15-13:07:39,1.758308
61,2022-02-15-13:07:40,1.763692
62,2022-02-15-13:07:43,2.608572
63,2022-02-15-13:07:47,3.626052
