iteration,date,executiontime
1,2022-02-15-13:05:48,2.262869
2,2022-02-15-13:05:50,1.859996
3,2022-02-15-13:05:52,2.229313
4,2022-02-15-13:05:54,2.135262
5,2022-02-15-13:05:56,2.126618
6,2022-02-15-13:05:58,2.126696
7,2022-02-15-13:06:02,3.646238
8,2022-02-15-13:06:05,3.106896
9,2022-02-15-13:06:07,2.228754
10,2022-02-15-13:06:11,3.844727
11,2022-02-15-13:06:15,3.628526
12,2022-02-15-13:06:17,2.148330
13,2022-02-15-13:06:20,3.277168
14,2022-02-15-13:06:24,3.613473
15,2022-02-15-13:06:26,1.707213
16,2022-02-15-13:06:27,1.897737
17,2022-02-15-13:06:31,3.489456
18,2022-02-15-13:06:34,3.468396
19,2022-02-15-13:06:36,1.784796
20,2022-02-15-13:06:38,1.732957
21,2022-02-15-13:06:40,2.398433
22,2022-02-15-13:06:43,2.562286
23,2022-02-15-13:06:45,2.572925
24,2022-02-15-13:06:48,2.228519
25,2022-02-15-13:06:49,1.691451
26,2022-02-15-13:06:52,2.567201
27,2022-02-15-13:06:54,2.169062
28,2022-02-15-13:06:56,2.132611
29,2022-02-15-13:06:58,1.317611
30,2022-02-15-13:06:59,1.638428
31,2022-02-15-13:07:01,2.224209
32,2022-02-15-13:07:03,1.919571
33,2022-02-15-13:07:05,1.621550
34,2022-02-15-13:07:07,1.620665
35,2022-02-15-13:07:08,1.079962
36,2022-02-15-13:07:10,2.367356
37,2022-02-15-13:07:12,2.122578
38,2022-02-15-13:07:14,1.653677
39,2022-02-15-13:07:15,1.084124
40,2022-02-15-13:07:17,2.333226
41,2022-02-15-13:07:20,2.407271
42,2022-02-15-13:07:22,1.849755
43,2022-02-15-13:07:23,1.780323
44,2022-02-15-13:07:25,1.886959
45,2022-02-15-13:07:27,1.904613
46,2022-02-15-13:07:29,2.223417
47,2022-02-15-13:07:32,2.569138
48,2022-02-15-13:07:34,1.904635
49,2022-02-15-13:07:36,1.735582
50,2022-02-15-13:07:37,1.728752
51,2022-02-15-13:07:39,1.528206
52,2022-02-15-13:07:40,1.699753
53,2022-02-15-13:07:42,1.720271
54,2022-02-15-13:07:44,1.721695
55,2022-02-15-13:07:47,2.599621
56,2022-02-15-13:07:49,2.133980
57,2022-02-15-13:07:50,1.602827
58,2022-02-15-13:07:52,1.665803
59,2022-02-15-13:07:55,2.620235
60,2022-02-15-13:07:57,2.600651
61,2022-02-15-13:07:59,1.687890
62,2022-02-15-13:08:00,1.092823
63,2022-02-15-13:08:02,1.724596
64,2022-02-15-13:08:03,1.750505
65,2022-02-15-13:08:05,1.854205
66,2022-02-15-13:08:07,1.984764
67,2022-02-15-13:08:09,1.928107
68,2022-02-15-13:08:11,1.525498
69,2022-02-15-13:08:12,1.518298
70,2022-02-15-13:08:15,3.087074
71,2022-02-15-13:08:19,3.534545
72,2022-02-15-13:08:21,1.660086
73,2022-02-15-13:08:23,2.565566
74,2022-02-15-13:08:25,1.531496
75,2022-02-15-13:08:27,2.607125
76,2022-02-15-13:08:31,4.041488
77,2022-02-15-13:08:35,3.443222
78,2022-02-15-13:08:36,1.320730
79,2022-02-15-13:08:38,1.664929
80,2022-02-15-13:08:40,2.560524
81,2022-02-15-13:08:43,3.099901
82,2022-02-15-13:08:47,3.856266
83,2022-02-15-13:08:51,3.869384
84,2022-02-15-13:08:54,3.065017
85,2022-02-15-13:08:56,1.799785
86,2022-02-15-13:08:57,1.320837
87,2022-02-15-13:08:59,1.969377
88,2022-02-15-13:09:02,2.622341
89,2022-02-15-13:09:06,4.050426
90,2022-02-15-13:09:09,3.531765
91,2022-02-15-13:09:11,1.324644
92,2022-02-15-13:09:13,2.128677
93,2022-02-15-13:09:15,2.125990
94,2022-02-15-13:09:17,2.133217
95,2022-02-15-13:09:20,2.364699
96,2022-02-15-13:09:21,1.017706
97,2022-02-15-13:09:22,1.935217
98,2022-02-15-13:09:25,2.169716
99,2022-02-15-13:09:27,2.367899
100,2022-02-15-13:09:31,3.495066
101,2022-02-15-13:09:34,3.089899
102,2022-02-15-13:09:35,1.524864
103,2022-02-15-13:09:37,1.745394
104,2022-02-15-13:09:39,2.363824
105,2022-02-15-13:09:41,2.211783
106,2022-02-15-13:09:43,1.865902
107,2022-02-15-13:09:45,1.889934
108,2022-02-15-13:09:48,3.115234
109,2022-02-15-13:09:51,3.099813
110,2022-02-15-13:09:53,1.525434
