iteration,date,executiontime
1,2022-02-15-13:05:27,3.556145
2,2022-02-15-13:05:30,2.126679
3,2022-02-15-13:05:32,2.132765
4,2022-02-15-13:05:34,2.125785
5,2022-02-15-13:05:36,2.138391
6,2022-02-15-13:05:38,2.186587
7,2022-02-15-13:05:40,1.530162
8,2022-02-15-13:05:41,1.522455
9,2022-02-15-13:05:43,1.892755
10,2022-02-15-13:05:45,1.714885
11,2022-02-15-13:05:47,2.590512
12,2022-02-15-13:05:50,2.231430
13,2022-02-15-13:05:53,3.541779
14,2022-02-15-13:05:56,3.054744
15,2022-02-15-13:05:59,2.567950
16,2022-02-15-13:06:01,1.866892
17,2022-02-15-13:06:03,2.230564
18,2022-02-15-13:06:05,2.238436
19,2022-02-15-13:06:07,1.864535
20,2022-02-15-13:06:11,4.004539
21,2022-02-15-13:06:14,3.456595
22,2022-02-15-13:06:16,1.538500
23,2022-02-15-13:06:18,1.870479
24,2022-02-15-13:06:19,1.531073
25,2022-02-15-13:06:22,2.585555
26,2022-02-15-13:06:24,2.172128
27,2022-02-15-13:06:26,2.310687
28,2022-02-15-13:06:29,2.294325
29,2022-02-15-13:06:31,2.324193
30,2022-02-15-13:06:33,1.739576
31,2022-02-15-13:06:35,1.716111
32,2022-02-15-13:06:37,1.891414
33,2022-02-15-13:06:39,1.927002
34,2022-02-15-13:06:40,1.771028
35,2022-02-15-13:06:42,1.991563
36,2022-02-15-13:06:44,1.944650
37,2022-02-15-13:06:46,1.797667
38,2022-02-15-13:06:48,1.522383
39,2022-02-15-13:06:51,3.440742
40,2022-02-15-13:06:54,3.428294
41,2022-02-15-13:06:56,1.915835
42,2022-02-15-13:06:58,1.858390
43,2022-02-15-13:07:00,1.754481
44,2022-02-15-13:07:02,1.736614
45,2022-02-15-13:07:04,1.901702
46,2022-02-15-13:07:05,1.830385
47,2022-02-15-13:07:07,1.779466
48,2022-02-15-13:07:09,1.800342
49,2022-02-15-13:07:10,1.495557
50,2022-02-15-13:07:12,1.021173
51,2022-02-15-13:07:13,1.943692
52,2022-02-15-13:07:16,2.586643
53,2022-02-15-13:07:18,2.126470
54,2022-02-15-13:07:20,1.736470
55,2022-02-15-13:07:22,2.189504
56,2022-02-15-13:07:25,2.569861
57,2022-02-15-13:07:26,1.755180
58,2022-02-15-13:07:28,1.719497
59,2022-02-15-13:07:30,1.853205
60,2022-02-15-13:07:33,2.582062
61,2022-02-15-13:07:35,2.592458
62,2022-02-15-13:07:38,2.569066
63,2022-02-15-13:07:39,1.725063
64,2022-02-15-13:07:41,1.069022
65,2022-02-15-13:07:42,1.034326
66,2022-02-15-13:07:44,2.005682
67,2022-02-15-13:07:46,2.231357
68,2022-02-15-13:07:47,1.596603
69,2022-02-15-13:07:51,3.547251
70,2022-02-15-13:07:55,3.836457
71,2022-02-15-13:07:59,3.840226
72,2022-02-15-13:08:02,3.530487
73,2022-02-15-13:08:04,1.921503
74,2022-02-15-13:08:06,1.533317
75,2022-02-15-13:08:08,1.956425
76,2022-02-15-13:08:09,1.059484
77,2022-02-15-13:08:10,1.530078
78,2022-02-15-13:08:12,1.720982
79,2022-02-15-13:08:14,1.739864
80,2022-02-15-13:08:15,1.040214
81,2022-02-15-13:08:17,2.228764
82,2022-02-15-13:08:19,2.402572
83,2022-02-15-13:08:21,1.494737
84,2022-02-15-13:08:24,3.453842
85,2022-02-15-13:08:28,3.451008
86,2022-02-15-13:08:29,1.520141
87,2022-02-15-13:08:30,1.037897
88,2022-02-15-13:08:34,3.555299
89,2022-02-15-13:08:38,3.835883
90,2022-02-15-13:08:39,1.715574
91,2022-02-15-13:08:41,1.519771
92,2022-02-15-13:08:42,1.018843
93,2022-02-15-13:08:44,2.204465
94,2022-02-15-13:08:47,2.407027
95,2022-02-15-13:08:48,1.035703
96,2022-02-15-13:08:50,2.240399
