iteration,date,executiontime
1,2022-02-15-13:05:46,2.729155
2,2022-02-15-13:05:49,2.208302
3,2022-02-15-13:05:50,1.622536
4,2022-02-15-13:05:54,3.550414
5,2022-02-15-13:05:57,3.428118
6,2022-02-15-13:05:59,1.720625
7,2022-02-15-13:06:01,2.236236
8,2022-02-15-13:06:03,1.633965
9,2022-02-15-13:06:05,1.933704
10,2022-02-15-13:06:06,1.747175
11,2022-02-15-13:06:08,1.284346
12,2022-02-15-13:06:09,1.703829
13,2022-02-15-13:06:11,1.918729
14,2022-02-15-13:06:13,1.729693
15,2022-02-15-13:06:15,1.718491
16,2022-02-15-13:06:17,1.720192
17,2022-02-15-13:06:19,2.682142
18,2022-02-15-13:06:21,2.070190
19,2022-02-15-13:06:23,2.131314
20,2022-02-15-13:06:26,2.277499
21,2022-02-15-13:06:28,2.021311
22,2022-02-15-13:06:30,2.202890
23,2022-02-15-13:06:32,1.745869
24,2022-02-15-13:06:34,1.870775
25,2022-02-15-13:06:36,2.216426
26,2022-02-15-13:06:38,2.180524
27,2022-02-15-13:06:40,2.166134
28,2022-02-15-13:06:44,3.665543
29,2022-02-15-13:06:47,3.405089
30,2022-02-15-13:06:49,1.763944
31,2022-02-15-13:06:51,2.232401
32,2022-02-15-13:06:53,2.234778
33,2022-02-15-13:06:55,1.928798
34,2022-02-15-13:06:56,1.093268
35,2022-02-15-13:06:58,1.737030
36,2022-02-15-13:07:00,1.744946
37,2022-02-15-13:07:01,1.337359
38,2022-02-15-13:07:03,1.620284
39,2022-02-15-13:07:05,2.225524
40,2022-02-15-13:07:08,3.102134
41,2022-02-15-13:07:12,4.053542
42,2022-02-15-13:07:15,2.569607
43,2022-02-15-13:07:17,2.556999
44,2022-02-15-13:07:20,2.128931
45,2022-02-15-13:07:21,1.713950
46,2022-02-15-13:07:25,3.568714
47,2022-02-15-13:07:28,3.435968
48,2022-02-15-13:07:32,3.545769
49,2022-02-15-13:07:36,3.857240
50,2022-02-15-13:07:38,1.859035
51,2022-02-15-13:07:39,1.900230
52,2022-02-15-13:07:41,1.329676
53,2022-02-15-13:07:42,1.289416
54,2022-02-15-13:07:44,1.523791
55,2022-02-15-13:07:45,1.736440
56,2022-02-15-13:07:47,1.736052
57,2022-02-15-13:07:50,3.451292
58,2022-02-15-13:07:54,3.555379
59,2022-02-15-13:07:56,1.957146
60,2022-02-15-13:07:58,1.702841
61,2022-02-15-13:08:00,2.366415
62,2022-02-15-13:08:03,2.591594
63,2022-02-15-13:08:05,2.589774
64,2022-02-15-13:08:07,2.144849
65,2022-02-15-13:08:09,1.856608
66,2022-02-15-13:08:11,1.901729
67,2022-02-15-13:08:13,2.225559
68,2022-02-15-13:08:16,2.229645
69,2022-02-15-13:08:18,1.923867
70,2022-02-15-13:08:20,2.225146
71,2022-02-15-13:08:21,1.632703
72,2022-02-15-13:08:25,3.549831
73,2022-02-15-13:08:28,3.104053
74,2022-02-15-13:08:30,1.718677
75,2022-02-15-13:08:33,3.440478
76,2022-02-15-13:08:37,3.631527
77,2022-02-15-13:08:39,2.231778
78,2022-02-15-13:08:41,2.226302
79,2022-02-15-13:08:44,2.593744
80,2022-02-15-13:08:47,2.608133
81,2022-02-15-13:08:49,2.149407
82,2022-02-15-13:08:51,2.103657
83,2022-02-15-13:08:53,2.152584
84,2022-02-15-13:08:54,1.485902
85,2022-02-15-13:08:56,1.721622
86,2022-02-15-13:08:58,1.529180
87,2022-02-15-13:09:00,2.106327
88,2022-02-15-13:09:02,2.163557
89,2022-02-15-13:09:04,1.837571
90,2022-02-15-13:09:07,3.430665
91,2022-02-15-13:09:11,3.834916
92,2022-02-15-13:09:13,1.731052
93,2022-02-15-13:09:14,1.088950
94,2022-02-15-13:09:16,2.221412
95,2022-02-15-13:09:18,2.148745
96,2022-02-15-13:09:21,3.099433
97,2022-02-15-13:09:25,3.669929
98,2022-02-15-13:09:27,2.119968
99,2022-02-15-13:09:29,1.723296
100,2022-02-15-13:09:31,1.942083
101,2022-02-15-13:09:32,1.689737
102,2022-02-15-13:09:34,1.691188
103,2022-02-15-13:09:36,1.924514
104,2022-02-15-13:09:38,1.726997
105,2022-02-15-13:09:42,3.844917
106,2022-02-15-13:09:45,3.840797
107,2022-02-15-13:09:48,2.233199
108,2022-02-15-13:09:50,1.945762
109,2022-02-15-13:09:51,1.652516
110,2022-02-15-13:09:53,2.137088
111,2022-02-15-13:09:56,2.337555
112,2022-02-15-13:09:58,1.897445
113,2022-02-15-13:09:59,1.793534
114,2022-02-15-13:10:01,1.320302
115,2022-02-15-13:10:03,1.931735
116,2022-02-15-13:10:05,1.766604
117,2022-02-15-13:10:06,1.329347
118,2022-02-15-13:10:08,2.224506
119,2022-02-15-13:10:12,3.679225
120,2022-02-15-13:10:15,3.463064
121,2022-02-15-13:10:17,2.138780
122,2022-02-15-13:10:20,2.598289
123,2022-02-15-13:10:22,1.971178
124,2022-02-15-13:10:23,1.339676
125,2022-02-15-13:10:25,1.533788
126,2022-02-15-13:10:28,3.447294
127,2022-02-15-13:10:31,3.109065
128,2022-02-15-13:10:33,1.846091
129,2022-02-15-13:10:36,2.414663
130,2022-02-15-13:10:38,2.350608
131,2022-02-15-13:10:40,1.731805
132,2022-02-15-13:10:44,3.859841
133,2022-02-15-13:10:47,3.416729
134,2022-02-15-13:10:50,3.439693
135,2022-02-15-13:10:54,3.499747
136,2022-02-15-13:10:56,1.989725
137,2022-02-15-13:10:58,1.758082
138,2022-02-15-13:11:01,3.465723
139,2022-02-15-13:11:04,3.130237
140,2022-02-15-13:11:06,1.867332
141,2022-02-15-13:11:08,1.906373
142,2022-02-15-13:11:10,2.231960
143,2022-02-15-13:11:14,3.860921
144,2022-02-15-13:11:18,3.846922
145,2022-02-15-13:11:20,2.254038
146,2022-02-15-13:11:22,1.820256
147,2022-02-15-13:11:24,1.739039
148,2022-02-15-13:11:26,2.095809
149,2022-02-15-13:11:28,2.129608
150,2022-02-15-13:11:30,1.888913
151,2022-02-15-13:11:32,1.872114
152,2022-02-15-13:11:34,1.785119
153,2022-02-15-13:11:36,2.275437
154,2022-02-15-13:11:38,1.849998
155,2022-02-15-13:11:40,2.611767
156,2022-02-15-13:11:43,2.625995
157,2022-02-15-13:11:45,1.697208
158,2022-02-15-13:11:47,2.239802
159,2022-02-15-13:11:49,2.138179
160,2022-02-15-13:11:51,1.903109
161,2022-02-15-13:11:54,2.601015
162,2022-02-15-13:11:55,1.552316
163,2022-02-15-13:11:58,2.601077
164,2022-02-15-13:12:02,4.051408
165,2022-02-15-13:12:06,3.907905
166,2022-02-15-13:12:09,3.864881
167,2022-02-15-13:12:14,4.049514
168,2022-02-15-13:12:16,2.589115
169,2022-02-15-13:12:18,2.185852
170,2022-02-15-13:12:20,2.147704
171,2022-02-15-13:12:22,1.902403
172,2022-02-15-13:12:25,2.612711
173,2022-02-15-13:12:27,1.738932
174,2022-02-15-13:12:30,3.503158
175,2022-02-15-13:12:33,3.084581
176,2022-02-15-13:12:36,2.576959
177,2022-02-15-13:12:38,2.239630
178,2022-02-15-13:12:40,1.695693
179,2022-02-15-13:12:42,2.601608
180,2022-02-15-13:12:45,2.562892
181,2022-02-15-13:12:47,1.891151
182,2022-02-15-13:12:49,1.752734
183,2022-02-15-13:12:51,2.572403
184,2022-02-15-13:12:53,2.163251
185,2022-02-15-13:12:55,2.123252
186,2022-02-15-13:12:57,1.845991
187,2022-02-15-13:13:01,4.030336
