iteration,date,executiontime
1,2022-02-12-14:56:02,2.729996
2,2022-02-12-14:56:04,1.949222
3,2022-02-12-14:56:06,2.295155
4,2022-02-12-14:56:08,2.144695
5,2022-02-12-14:56:11,2.167641
6,2022-02-12-14:56:13,2.145794
7,2022-02-12-14:56:16,3.663374
8,2022-02-12-14:56:20,3.131104
9,2022-02-12-14:56:22,2.246137
10,2022-02-12-14:56:26,3.898166
11,2022-02-12-14:56:29,3.675328
12,2022-02-12-14:56:32,2.245687
13,2022-02-12-14:56:35,3.141993
14,2022-02-12-14:56:38,3.640207
15,2022-02-12-14:56:40,1.727375
16,2022-02-12-14:56:42,1.944642
17,2022-02-12-14:56:46,3.545607
18,2022-02-12-14:56:49,3.480017
19,2022-02-12-14:56:51,1.798946
20,2022-02-12-14:56:53,1.764305
21,2022-02-12-14:56:55,2.402253
22,2022-02-12-14:56:58,2.599917
23,2022-02-12-14:57:00,2.604717
24,2022-02-12-14:57:03,2.239076
25,2022-02-12-14:57:04,1.690838
26,2022-02-12-14:57:07,2.591345
27,2022-02-12-14:57:09,2.224094
28,2022-02-12-14:57:11,2.139072
29,2022-02-12-14:57:13,1.342028
30,2022-02-12-14:57:14,1.685623
31,2022-02-12-14:57:17,2.480129
32,2022-02-12-14:57:19,1.967573
33,2022-02-12-14:57:20,1.630526
34,2022-02-12-14:57:22,1.636566
35,2022-02-12-14:57:23,1.078943
36,2022-02-12-14:57:26,2.408682
37,2022-02-12-14:57:28,2.124310
38,2022-02-12-14:57:29,1.701201
39,2022-02-12-14:57:30,1.111585
40,2022-02-12-14:57:33,2.444621
41,2022-02-12-14:57:35,2.327080
42,2022-02-12-14:57:37,1.945610
43,2022-02-12-14:57:39,1.791661
44,2022-02-12-14:57:41,1.945637
45,2022-02-12-14:57:43,1.891621
46,2022-02-12-14:57:45,2.263289
47,2022-02-12-14:57:48,2.646110
48,2022-02-12-14:57:50,1.860436
49,2022-02-12-14:57:51,1.795660
50,2022-02-12-14:57:53,1.717141
51,2022-02-12-14:57:55,1.568824
52,2022-02-12-14:57:57,1.870058
53,2022-02-12-14:57:58,1.793682
54,2022-02-12-14:58:00,1.753807
55,2022-02-12-14:58:03,2.600888
56,2022-02-12-14:58:05,2.192339
57,2022-02-12-14:58:07,1.639207
58,2022-02-12-14:58:08,1.728795
59,2022-02-12-14:58:11,2.643087
60,2022-02-12-14:58:14,2.631215
61,2022-02-12-14:58:15,1.702897
