iteration,date,executiontime
1,2022-02-15-04:16:26,3.162540
2,2022-02-15-04:16:30,4.027845
3,2022-02-15-04:16:31,1.696615
4,2022-02-15-04:16:33,1.593372
5,2022-02-15-04:16:35,1.630748
6,2022-02-15-04:16:38,3.561976
7,2022-02-15-04:16:42,3.461192
8,2022-02-15-04:16:45,3.463337
9,2022-02-15-04:16:49,3.540271
10,2022-02-15-04:16:52,3.586062
11,2022-02-15-04:16:56,3.695078
12,2022-02-15-04:16:58,2.114109
13,2022-02-15-04:17:00,1.852919
14,2022-02-15-04:17:02,1.659937
15,2022-02-15-04:17:03,1.305444
16,2022-02-15-04:17:05,1.727652
17,2022-02-15-04:17:08,3.882564
18,2022-02-15-04:17:12,3.685920
19,2022-02-15-04:17:15,2.555372
20,2022-02-15-04:17:17,2.196956
21,2022-02-15-04:17:19,1.720451
22,2022-02-15-04:17:22,3.421300
23,2022-02-15-04:17:26,4.000443
24,2022-02-15-04:17:28,1.668654
25,2022-02-15-04:17:30,1.980279
26,2022-02-15-04:17:32,1.794189
27,2022-02-15-04:17:34,2.150206
28,2022-02-15-04:17:36,2.148954
29,2022-02-15-04:17:38,2.230067
30,2022-02-15-04:17:40,2.251167
31,2022-02-15-04:17:42,1.739573
32,2022-02-15-04:17:44,1.864068
33,2022-02-15-04:17:47,2.604655
34,2022-02-15-04:17:48,1.926338
35,2022-02-15-04:17:50,1.870534
36,2022-02-15-04:17:53,2.630580
37,2022-02-15-04:17:56,3.093991
38,2022-02-15-04:18:00,3.823043
39,2022-02-15-04:18:02,1.772057
40,2022-02-15-04:18:03,1.552318
41,2022-02-15-04:18:05,1.320858
42,2022-02-15-04:18:06,1.332988
43,2022-02-15-04:18:09,3.507698
44,2022-02-15-04:18:13,3.848945
45,2022-02-15-04:18:15,1.631919
46,2022-02-15-04:18:16,1.315481
47,2022-02-15-04:18:18,1.769297
48,2022-02-15-04:18:22,3.907029
49,2022-02-15-04:18:25,3.414586
50,2022-02-15-04:18:27,1.800174
51,2022-02-15-04:18:29,1.527649
52,2022-02-15-04:18:30,1.525654
53,2022-02-15-04:18:32,1.518314
54,2022-02-15-04:18:34,2.189040
55,2022-02-15-04:18:36,2.129115
56,2022-02-15-04:18:38,2.149661
57,2022-02-15-04:18:40,2.085364
58,2022-02-15-04:18:42,1.877221
59,2022-02-15-04:18:45,2.614492
60,2022-02-15-04:18:47,1.995782
61,2022-02-15-04:18:49,1.935278
62,2022-02-15-04:18:51,2.164101
63,2022-02-15-04:18:53,2.130937
64,2022-02-15-04:18:55,2.596588
65,2022-02-15-04:18:58,2.560687
66,2022-02-15-04:19:00,2.410375
67,2022-02-15-04:19:02,1.529275
68,2022-02-15-04:19:04,1.809881
69,2022-02-15-04:19:06,1.790990
70,2022-02-15-04:19:09,3.480289
71,2022-02-15-04:19:13,3.461371
72,2022-02-15-04:19:14,1.758958
73,2022-02-15-04:19:18,3.834872
74,2022-02-15-04:19:22,4.015360
75,2022-02-15-04:19:24,1.907540
76,2022-02-15-04:19:26,1.788654
