iteration,date,executiontime
1,2022-02-15-09:52:43,2.347238
2,2022-02-15-09:52:44,1.014047
3,2022-02-15-09:52:46,1.983556
4,2022-02-15-09:52:49,2.219304
5,2022-02-15-09:52:50,1.796954
6,2022-02-15-09:52:54,3.438481
7,2022-02-15-09:52:57,3.452589
8,2022-02-15-09:52:59,1.517730
9,2022-02-15-09:53:01,1.885290
10,2022-02-15-09:53:03,1.901705
11,2022-02-15-09:53:04,1.714715
12,2022-02-15-09:53:06,1.882950
13,2022-02-15-09:53:08,2.120441
14,2022-02-15-09:53:11,2.390193
15,2022-02-15-09:53:14,3.426372
16,2022-02-15-09:53:18,3.522312
17,2022-02-15-09:53:19,1.120383
18,2022-02-15-09:53:22,3.461022
19,2022-02-15-09:53:26,4.008573
20,2022-02-15-09:53:28,1.868075
21,2022-02-15-09:53:30,1.657122
22,2022-02-15-09:53:31,1.084733
23,2022-02-15-09:53:32,1.010140
24,2022-02-15-09:53:33,1.618907
25,2022-02-15-09:53:35,1.632379
26,2022-02-15-09:53:36,1.096322
27,2022-02-15-09:53:38,2.330631
28,2022-02-15-09:53:41,2.239835
29,2022-02-15-09:53:43,1.993338
30,2022-02-15-09:53:45,2.235448
31,2022-02-15-09:53:47,1.655599
32,2022-02-15-09:53:49,1.652584
33,2022-02-15-09:53:53,3.979108
34,2022-02-15-09:53:56,3.097561
35,2022-02-15-09:53:59,3.080294
36,2022-02-15-09:54:02,3.102359
37,2022-02-15-09:54:03,1.519348
38,2022-02-15-09:54:06,2.545075
39,2022-02-15-09:54:08,2.094411
40,2022-02-15-09:54:10,2.057044
41,2022-02-15-09:54:12,2.405474
42,2022-02-15-09:54:14,1.517638
43,2022-02-15-09:54:16,1.851542
44,2022-02-15-09:54:18,1.859564
45,2022-02-15-09:54:21,3.430904
46,2022-02-15-09:54:24,3.419990
47,2022-02-15-09:54:26,1.850919
48,2022-02-15-09:54:28,1.904866
49,2022-02-15-09:54:30,1.743630
50,2022-02-15-09:54:33,2.574433
51,2022-02-15-09:54:35,2.167084
52,2022-02-15-09:54:36,1.054765
53,2022-02-15-09:54:38,1.729329
54,2022-02-15-09:54:41,3.816145
55,2022-02-15-09:54:45,3.896036
56,2022-02-15-09:54:47,1.716582
57,2022-02-15-09:54:49,1.714885
58,2022-02-15-09:54:51,1.854177
59,2022-02-15-09:54:53,2.593993
60,2022-02-15-09:54:55,1.741061
61,2022-02-15-09:54:57,1.759764
62,2022-02-15-09:54:59,2.619906
63,2022-02-15-09:55:03,3.632351
64,2022-02-15-09:55:06,3.525294
65,2022-02-15-09:55:08,1.673921
66,2022-02-15-09:55:10,1.899047
67,2022-02-15-09:55:12,1.748347
68,2022-02-15-09:55:14,2.604863
69,2022-02-15-09:55:17,2.564991
70,2022-02-15-09:55:19,1.927853
71,2022-02-15-09:55:21,2.002296
72,2022-02-15-09:55:23,1.725360
73,2022-02-15-09:55:24,1.725897
74,2022-02-15-09:55:26,2.213733
75,2022-02-15-09:55:29,2.229946
76,2022-02-15-09:55:31,1.852168
77,2022-02-15-09:55:33,2.557612
78,2022-02-15-09:55:35,2.216340
79,2022-02-15-09:55:37,1.792315
80,2022-02-15-09:55:39,1.517829
81,2022-02-15-09:55:40,1.716437
