iteration,date,executiontime
1,2022-02-15-11:06:03,2.672315
2,2022-02-15-11:06:04,1.080492
3,2022-02-15-11:06:06,1.947277
4,2022-02-15-11:06:08,2.220436
5,2022-02-15-11:06:10,1.724426
6,2022-02-15-11:06:13,3.460896
7,2022-02-15-11:06:17,3.705056
8,2022-02-15-11:06:18,1.512417
9,2022-02-15-11:06:20,1.878426
10,2022-02-15-11:06:22,2.119201
11,2022-02-15-11:06:24,1.709817
12,2022-02-15-11:06:26,1.852505
13,2022-02-15-11:06:28,2.152321
14,2022-02-15-11:06:31,2.323331
15,2022-02-15-11:06:33,2.822314
16,2022-02-15-11:06:36,3.025853
17,2022-02-15-11:06:37,1.118575
18,2022-02-15-11:06:40,2.957522
19,2022-02-15-11:06:44,3.519354
20,2022-02-15-11:06:47,3.424713
21,2022-02-15-11:06:49,1.618272
22,2022-02-15-11:06:50,1.107714
23,2022-02-15-11:06:51,1.114601
24,2022-02-15-11:06:53,1.661626
25,2022-02-15-11:06:55,1.607522
26,2022-02-15-11:06:56,1.096566
27,2022-02-15-11:06:58,2.391985
28,2022-02-15-11:07:01,2.598814
29,2022-02-15-11:07:03,1.975826
30,2022-02-15-11:07:05,2.235159
31,2022-02-15-11:07:06,1.622525
32,2022-02-15-11:07:08,1.695899
33,2022-02-15-11:07:12,4.041700
34,2022-02-15-11:07:15,3.127417
35,2022-02-15-11:07:18,3.142507
36,2022-02-15-11:07:22,3.088684
37,2022-02-15-11:07:23,1.619443
38,2022-02-15-11:07:26,2.722459
39,2022-02-15-11:07:28,2.052909
40,2022-02-15-11:07:30,2.122657
41,2022-02-15-11:07:32,2.404530
42,2022-02-15-11:07:34,1.520223
43,2022-02-15-11:07:36,1.853097
44,2022-02-15-11:07:38,1.861034
45,2022-02-15-11:07:41,3.425952
46,2022-02-15-11:07:45,3.491554
47,2022-02-15-11:07:47,2.328066
48,2022-02-15-11:07:49,1.892513
49,2022-02-15-11:07:51,1.695491
50,2022-02-15-11:07:53,2.624433
51,2022-02-15-11:07:56,2.384216
52,2022-02-15-11:07:57,1.031472
53,2022-02-15-11:07:58,1.771364
54,2022-02-15-11:08:01,2.693532
55,2022-02-15-11:08:04,2.640149
56,2022-02-15-11:08:05,1.716189
57,2022-02-15-11:08:07,1.722679
58,2022-02-15-11:08:09,1.855592
59,2022-02-15-11:08:12,2.600011
60,2022-02-15-11:08:15,3.333874
61,2022-02-15-11:08:18,3.305487
62,2022-02-15-11:08:21,2.596328
63,2022-02-15-11:08:23,2.050733
64,2022-02-15-11:08:26,2.831239
65,2022-02-15-11:08:27,1.785235
66,2022-02-15-11:08:29,1.880817
67,2022-02-15-11:08:31,1.756728
68,2022-02-15-11:08:34,2.567563
69,2022-02-15-11:08:36,2.690666
70,2022-02-15-11:08:38,1.983104
71,2022-02-15-11:08:40,1.939970
72,2022-02-15-11:08:42,1.730601
73,2022-02-15-11:08:44,1.760598
74,2022-02-15-11:08:46,2.226936
75,2022-02-15-11:08:48,2.256277
76,2022-02-15-11:08:50,1.843536
77,2022-02-15-11:08:55,4.469003
78,2022-02-15-11:08:59,4.258091
79,2022-02-15-11:09:03,4.007720
80,2022-02-15-11:09:07,3.847351
81,2022-02-15-11:09:08,1.725981
82,2022-02-15-11:09:10,1.958261
83,2022-02-15-11:09:14,3.526870
84,2022-02-15-11:09:17,3.306141
85,2022-02-15-11:09:20,2.789367
86,2022-02-15-11:09:23,2.628913
87,2022-02-15-11:09:24,1.620771
88,2022-02-15-11:09:26,1.653445
89,2022-02-15-11:09:28,2.589286
90,2022-02-15-11:09:31,2.025622
91,2022-02-15-11:09:32,1.716331
92,2022-02-15-11:09:36,3.721694
93,2022-02-15-11:09:40,3.836818
94,2022-02-15-11:09:42,1.987437
95,2022-02-15-11:09:44,1.781200
96,2022-02-15-11:09:45,1.615610
97,2022-02-15-11:09:46,1.044433
98,2022-02-15-11:09:48,1.983847
99,2022-02-15-11:09:51,2.646805
100,2022-02-15-11:09:53,2.025258
101,2022-02-15-11:09:55,2.336966
102,2022-02-15-11:09:57,1.981658
103,2022-02-15-11:09:59,2.222881
104,2022-02-15-11:10:02,2.229314
105,2022-02-15-11:10:04,2.658467
106,2022-02-15-11:10:06,2.096913
107,2022-02-15-11:10:08,1.794797
108,2022-02-15-11:10:10,1.756806
109,2022-02-15-11:10:12,1.921085
110,2022-02-15-11:10:14,2.586733
111,2022-02-15-11:10:16,1.782485
112,2022-02-15-11:10:18,1.350246
113,2022-02-15-11:10:19,1.057913
114,2022-02-15-11:10:21,1.924832
115,2022-02-15-11:10:23,1.972221
116,2022-02-15-11:10:24,1.799192
117,2022-02-15-11:10:26,1.824039
118,2022-02-15-11:10:29,2.640184
119,2022-02-15-11:10:32,2.963636
120,2022-02-15-11:10:34,2.105515
121,2022-02-15-11:10:36,2.221100
122,2022-02-15-11:10:38,1.728891
123,2022-02-15-11:10:39,1.533640
124,2022-02-15-11:10:41,1.151509
125,2022-02-15-11:10:42,1.622635
126,2022-02-15-11:10:44,2.224105
127,2022-02-15-11:10:48,3.443874
128,2022-02-15-11:10:52,3.801331
129,2022-02-15-11:10:56,4.010754
130,2022-02-15-11:10:57,1.626348
131,2022-02-15-11:10:59,2.226620
132,2022-02-15-11:11:02,2.187546
133,2022-02-15-11:11:04,2.523559
134,2022-02-15-11:11:06,1.534466
135,2022-02-15-11:11:09,3.442581
136,2022-02-15-11:11:13,3.690614
137,2022-02-15-11:11:14,1.076133
138,2022-02-15-11:11:18,3.561749
139,2022-02-15-11:11:21,3.898603
140,2022-02-15-11:11:24,2.096646
141,2022-02-15-11:11:26,2.187775
142,2022-02-15-11:11:27,1.725640
143,2022-02-15-11:11:29,1.908093
144,2022-02-15-11:11:31,1.323266
145,2022-02-15-11:11:33,1.998126
146,2022-02-15-11:11:35,1.946379
147,2022-02-15-11:11:36,1.056013
148,2022-02-15-11:11:38,2.423545
149,2022-02-15-11:11:40,2.237484
150,2022-02-15-11:11:42,1.719846
151,2022-02-15-11:11:45,2.597452
152,2022-02-15-11:11:47,2.333057
153,2022-02-15-11:11:49,1.883974
154,2022-02-15-11:11:53,4.440069
155,2022-02-15-11:11:57,4.130704
156,2022-02-15-11:11:59,2.029487
157,2022-02-15-11:12:03,3.270347
158,2022-02-15-11:12:07,3.801720
159,2022-02-15-11:12:08,1.317649
160,2022-02-15-11:12:11,3.437548
161,2022-02-15-11:12:15,3.234591
162,2022-02-15-11:12:16,1.898855
163,2022-02-15-11:12:21,4.288342
164,2022-02-15-11:12:23,2.242895
165,2022-02-15-11:12:25,2.278270
166,2022-02-15-11:12:29,3.933575
167,2022-02-15-11:12:33,3.468197
168,2022-02-15-11:12:34,1.549339
169,2022-02-15-11:12:35,1.322721
170,2022-02-15-11:12:37,1.689318
171,2022-02-15-11:12:39,2.240870
172,2022-02-15-11:12:42,2.418585
173,2022-02-15-11:12:44,1.775831
174,2022-02-15-11:12:45,1.838969
175,2022-02-15-11:12:48,2.704069
176,2022-02-15-11:12:50,1.931964
177,2022-02-15-11:12:52,1.752055
178,2022-02-15-11:12:54,2.236112
179,2022-02-15-11:12:56,1.778145
180,2022-02-15-11:12:57,1.527244
181,2022-02-15-11:12:59,1.755222
182,2022-02-15-11:13:01,1.753781
183,2022-02-15-11:13:03,2.106602
184,2022-02-15-11:13:06,3.307255
185,2022-02-15-11:13:09,2.573984
186,2022-02-15-11:13:13,4.014765
187,2022-02-15-11:13:15,2.070146
188,2022-02-15-11:13:17,2.365095
189,2022-02-15-11:13:21,3.367151
190,2022-02-15-11:13:24,3.139192
191,2022-02-15-11:13:26,2.640433
192,2022-02-15-11:13:29,2.553918
193,2022-02-15-11:13:32,3.327389
194,2022-02-15-11:13:35,2.127699
195,2022-02-15-11:13:36,1.514445
196,2022-02-15-11:13:40,4.064564
197,2022-02-15-11:13:44,3.887884
198,2022-02-15-11:13:46,1.953914
199,2022-02-15-11:13:49,2.589646
200,2022-02-15-11:13:52,2.999569
201,2022-02-15-11:13:56,4.135677
202,2022-02-15-11:13:58,2.793748
203,2022-02-15-11:14:02,3.130239
204,2022-02-15-11:14:06,3.972576
205,2022-02-15-11:14:10,4.309147
206,2022-02-15-11:14:13,3.446707
207,2022-02-15-11:14:15,1.892695
208,2022-02-15-11:14:17,2.208659
209,2022-02-15-11:14:19,2.035159
210,2022-02-15-11:14:22,2.694464
211,2022-02-15-11:14:24,1.921555
212,2022-02-15-11:14:26,2.229212
213,2022-02-15-11:14:28,1.804039
214,2022-02-15-11:14:30,1.959100
215,2022-02-15-11:14:34,3.980549
216,2022-02-15-11:14:38,3.699748
217,2022-02-15-11:14:40,2.019682
218,2022-02-15-11:14:43,2.806969
219,2022-02-15-11:14:44,1.069625
220,2022-02-15-11:14:45,1.618153
221,2022-02-15-11:14:47,2.225865
222,2022-02-15-11:14:49,1.923417
223,2022-02-15-11:14:51,1.323118
224,2022-02-15-11:14:52,1.688292
225,2022-02-15-11:14:54,1.635798
226,2022-02-15-11:14:56,1.991617
227,2022-02-15-11:14:58,2.302840
228,2022-02-15-11:15:01,2.227841
229,2022-02-15-11:15:03,2.223273
230,2022-02-15-11:15:04,1.622902
231,2022-02-15-11:15:06,1.687285
232,2022-02-15-11:15:09,2.724770
233,2022-02-15-11:15:12,3.127905
234,2022-02-15-11:15:14,1.955069
235,2022-02-15-11:15:17,2.737679
236,2022-02-15-11:15:20,3.296595
237,2022-02-15-11:15:23,3.340343
238,2022-02-15-11:15:26,2.229491
239,2022-02-15-11:15:27,1.331131
240,2022-02-15-11:15:30,3.512710
