iteration,date,executiontime
1,2022-02-12-16:06:23,2.591546
2,2022-02-12-16:06:25,1.790537
3,2022-02-12-16:06:29,3.511040
4,2022-02-12-16:06:33,3.935831
5,2022-02-12-16:06:35,2.131154
6,2022-02-12-16:06:37,2.138917
7,2022-02-12-16:06:39,2.113032
8,2022-02-12-16:06:41,2.141642
9,2022-02-12-16:06:43,1.894580
10,2022-02-12-16:06:46,2.510087
11,2022-02-12-16:06:48,2.156409
12,2022-02-12-16:06:49,1.800985
13,2022-02-12-16:06:52,2.248021
14,2022-02-12-16:06:54,2.275253
15,2022-02-12-16:06:56,2.045751
16,2022-02-12-16:06:58,2.446336
17,2022-02-12-16:07:01,2.996680
18,2022-02-12-16:07:04,2.360996
19,2022-02-12-16:07:07,3.053650
20,2022-02-12-16:07:12,4.957282
21,2022-02-12-16:07:14,1.696747
22,2022-02-12-16:07:15,1.687337
23,2022-02-12-16:07:17,2.104361
24,2022-02-12-16:07:19,1.968473
25,2022-02-12-16:07:21,1.536740
26,2022-02-12-16:07:25,4.194702
27,2022-02-12-16:07:30,4.554257
28,2022-02-12-16:07:32,2.510609
29,2022-02-12-16:07:34,1.768857
30,2022-02-12-16:07:37,3.207609
31,2022-02-12-16:07:40,3.174955
32,2022-02-12-16:07:44,1.991570
33,2022-02-12-16:07:48,3.445272
34,2022-02-12-16:07:51,2.169474
35,2022-02-12-16:07:53,2.780554
36,2022-02-12-16:07:56,2.303982
37,2022-02-12-16:07:58,2.311920
38,2022-02-12-16:08:00,2.020147
39,2022-02-12-16:08:05,3.256948
40,2022-02-12-16:08:08,2.131413
41,2022-02-12-16:08:11,2.930317
42,2022-02-12-16:08:13,1.571452
43,2022-02-12-16:08:14,1.085959
44,2022-02-12-16:08:16,1.943748
45,2022-02-12-16:08:19,3.411046
46,2022-02-12-16:08:21,1.889036
47,2022-02-12-16:08:23,1.858155
48,2022-02-12-16:08:25,1.555303
49,2022-02-12-16:08:27,1.843767
50,2022-02-12-16:08:30,3.901555
51,2022-02-12-16:08:36,4.838202
52,2022-02-12-16:08:38,1.932664
53,2022-02-12-16:08:40,1.902339
54,2022-02-12-16:08:43,3.894786
55,2022-02-12-16:08:47,3.669939
56,2022-02-12-16:08:50,2.446458
57,2022-02-12-16:08:52,2.344349
58,2022-02-12-16:08:55,2.606960
59,2022-02-12-16:08:57,2.819273
60,2022-02-12-16:09:01,3.754158
61,2022-02-12-16:09:02,1.098887
62,2022-02-12-16:09:05,2.454618
63,2022-02-12-16:09:09,4.504838
64,2022-02-12-16:09:12,2.753642
65,2022-02-12-16:09:16,3.784168
66,2022-02-12-16:09:19,2.684950
67,2022-02-12-16:09:21,1.842336
68,2022-02-12-16:09:23,2.256772
69,2022-02-12-16:09:25,1.757834
70,2022-02-12-16:09:27,1.844600
71,2022-02-12-16:09:29,2.284698
72,2022-02-12-16:09:31,2.313378
73,2022-02-12-16:09:34,2.658344
74,2022-02-12-16:09:36,2.608801
75,2022-02-12-16:09:41,4.122520
76,2022-02-12-16:09:43,2.651423
77,2022-02-12-16:09:45,2.192954
78,2022-02-12-16:09:49,3.788660
79,2022-02-12-16:09:54,4.433563
80,2022-02-12-16:09:56,2.598824
81,2022-02-12-16:09:59,2.127629
82,2022-02-12-16:10:01,1.832737
83,2022-02-12-16:10:02,1.101890
84,2022-02-12-16:10:04,1.982269
85,2022-02-12-16:10:07,3.300605
86,2022-02-12-16:10:10,3.120951
87,2022-02-12-16:10:13,2.298493
88,2022-02-12-16:10:16,3.756138
89,2022-02-12-16:10:21,3.825361
90,2022-02-12-16:10:22,1.737497
91,2022-02-12-16:10:24,1.763286
92,2022-02-12-16:10:26,1.641239
93,2022-02-12-16:10:28,1.988766
