iteration,date,executiontime
1,2022-02-15-05:18:24,2.773918
2,2022-02-15-05:18:26,2.142029
3,2022-02-15-05:18:28,2.085328
4,2022-02-15-05:18:30,2.144569
5,2022-02-15-05:18:32,2.121084
6,2022-02-15-05:18:34,2.393360
7,2022-02-15-05:18:38,3.704606
8,2022-02-15-05:18:42,3.747476
9,2022-02-15-05:18:44,2.124260
10,2022-02-15-05:18:46,1.725063
11,2022-02-15-05:18:48,2.638036
12,2022-02-15-05:18:51,2.471603
13,2022-02-15-05:18:54,3.582590
14,2022-02-15-05:18:58,3.304040
15,2022-02-15-05:19:00,2.607946
16,2022-02-15-05:19:02,1.895686
17,2022-02-15-05:19:05,2.313491
18,2022-02-15-05:19:07,2.233234
19,2022-02-15-05:19:09,1.898687
20,2022-02-15-05:19:13,4.032437
21,2022-02-15-05:19:16,3.552612
22,2022-02-15-05:19:18,1.548321
23,2022-02-15-05:19:20,1.811647
24,2022-02-15-05:19:23,3.732277
25,2022-02-15-05:19:28,4.412434
26,2022-02-15-05:19:30,2.179595
27,2022-02-15-05:19:32,2.190289
28,2022-02-15-05:19:34,2.241007
29,2022-02-15-05:19:37,2.287247
30,2022-02-15-05:19:38,1.753042
31,2022-02-15-05:19:40,1.808506
32,2022-02-15-05:19:42,1.863188
33,2022-02-15-05:19:44,2.030413
34,2022-02-15-05:19:48,4.039383
35,2022-02-15-05:19:52,4.144351
36,2022-02-15-05:19:54,2.042347
37,2022-02-15-05:19:56,1.766891
38,2022-02-15-05:19:58,1.603331
39,2022-02-15-05:20:01,3.604485
40,2022-02-15-05:20:05,3.554656
41,2022-02-15-05:20:07,1.974094
42,2022-02-15-05:20:09,1.948681
43,2022-02-15-05:20:11,1.726102
44,2022-02-15-05:20:12,1.760279
45,2022-02-15-05:20:14,1.897314
46,2022-02-15-05:20:16,1.988661
47,2022-02-15-05:20:18,2.203495
48,2022-02-15-05:20:22,3.378015
49,2022-02-15-05:20:26,3.769470
50,2022-02-15-05:20:27,1.083219
51,2022-02-15-05:20:29,2.028409
52,2022-02-15-05:20:32,3.145686
53,2022-02-15-05:20:34,2.435736
54,2022-02-15-05:20:36,1.825311
55,2022-02-15-05:20:39,3.309767
56,2022-02-15-05:20:42,2.951210
57,2022-02-15-05:20:44,1.737141
58,2022-02-15-05:20:46,1.784802
59,2022-02-15-05:20:48,1.838798
60,2022-02-15-05:20:51,2.831944
61,2022-02-15-05:20:53,2.596099
62,2022-02-15-05:20:56,2.586827
63,2022-02-15-05:20:57,1.724358
64,2022-02-15-05:20:59,1.085430
65,2022-02-15-05:21:00,1.148265
66,2022-02-15-05:21:02,2.329087
67,2022-02-15-05:21:04,2.224150
68,2022-02-15-05:21:06,1.642029
69,2022-02-15-05:21:09,2.716293
70,2022-02-15-05:21:11,2.665778
71,2022-02-15-05:21:15,3.875958
72,2022-02-15-05:21:19,3.747643
73,2022-02-15-05:21:21,2.039912
74,2022-02-15-05:21:23,1.700994
75,2022-02-15-05:21:25,2.000839
76,2022-02-15-05:21:26,1.130943
77,2022-02-15-05:21:27,1.538499
78,2022-02-15-05:21:29,1.733418
79,2022-02-15-05:21:31,1.921859
80,2022-02-15-05:21:32,1.082717
81,2022-02-15-05:21:34,2.303075
82,2022-02-15-05:21:37,2.439038
83,2022-02-15-05:21:38,1.558010
84,2022-02-15-05:21:42,3.440174
85,2022-02-15-05:21:45,3.522890
86,2022-02-15-05:21:47,1.524506
87,2022-02-15-05:21:48,1.110933
88,2022-02-15-05:21:51,2.677902
89,2022-02-15-05:21:53,2.597979
90,2022-02-15-05:21:55,1.868140
91,2022-02-15-05:21:57,1.521518
92,2022-02-15-05:21:58,1.179095
93,2022-02-15-05:22:00,2.309350
94,2022-02-15-05:22:03,2.433263
95,2022-02-15-05:22:04,1.094283
96,2022-02-15-05:22:07,3.541698
97,2022-02-15-05:22:11,3.846481
98,2022-02-15-05:22:14,2.663105
99,2022-02-15-05:22:16,2.641919
100,2022-02-15-05:22:20,3.312537
101,2022-02-15-05:22:22,2.812712
