iteration,date,executiontime
1,2022-02-12-14:56:20,2.957306
2,2022-02-12-14:56:22,1.804716
3,2022-02-12-14:56:25,3.495949
4,2022-02-12-14:56:29,3.849992
5,2022-02-12-14:56:31,2.093718
6,2022-02-12-14:56:34,2.146462
7,2022-02-12-14:56:36,2.147574
8,2022-02-12-14:56:38,2.127192
9,2022-02-12-14:56:40,1.889198
10,2022-02-12-14:56:42,1.863999
11,2022-02-12-14:56:43,1.757058
12,2022-02-12-14:56:45,1.749674
13,2022-02-12-14:56:47,2.252008
14,2022-02-12-14:56:50,2.278289
15,2022-02-12-14:56:52,1.946774
16,2022-02-12-14:56:54,1.988075
17,2022-02-12-14:56:56,2.278748
18,2022-02-12-14:56:58,2.287527
19,2022-02-12-14:57:01,2.649977
20,2022-02-12-14:57:03,2.250337
21,2022-02-12-14:57:05,1.642008
22,2022-02-12-14:57:06,1.793528
23,2022-02-12-14:57:08,2.006536
24,2022-02-12-14:57:10,1.757152
25,2022-02-12-14:57:12,1.530998
26,2022-02-12-14:57:14,1.896370
27,2022-02-12-14:57:16,2.661190
28,2022-02-12-14:57:19,2.208342
29,2022-02-12-14:57:20,1.539241
30,2022-02-12-14:57:23,3.136460
31,2022-02-12-14:57:27,3.143061
32,2022-02-12-14:57:28,1.800447
33,2022-02-12-14:57:30,2.144457
34,2022-02-12-14:57:34,3.721365
35,2022-02-12-14:57:38,3.449411
36,2022-02-12-14:57:40,1.875023
37,2022-02-12-14:57:42,2.262346
38,2022-02-12-14:57:44,1.963510
39,2022-02-12-14:57:46,2.172317
40,2022-02-12-14:57:50,3.658661
41,2022-02-12-14:57:53,3.502842
42,2022-02-12-14:57:55,1.588055
43,2022-02-12-14:57:56,1.200602
44,2022-02-12-14:57:58,1.927086
45,2022-02-12-14:58:00,1.923878
46,2022-02-12-14:58:02,1.816887
47,2022-02-12-14:58:03,1.846114
48,2022-02-12-14:58:05,1.632687
49,2022-02-12-14:58:07,1.762264
50,2022-02-12-14:58:11,3.882645
51,2022-02-12-14:58:15,4.074752
52,2022-02-12-14:58:17,1.871768
53,2022-02-12-14:58:19,1.900000
54,2022-02-12-14:58:21,2.140935
55,2022-02-12-14:58:23,2.237617
56,2022-02-12-14:58:25,2.244763
57,2022-02-12-14:58:27,2.177718
58,2022-02-12-14:58:30,2.619991
59,2022-02-12-14:58:34,4.046933
60,2022-02-12-14:58:37,3.447687
61,2022-02-12-14:58:39,1.157899
62,2022-02-12-14:58:41,2.289416
63,2022-02-12-14:58:44,2.607801
64,2022-02-12-14:58:46,2.634893
65,2022-02-12-14:58:48,2.174140
66,2022-02-12-14:58:50,1.908691
67,2022-02-12-14:58:52,1.814352
68,2022-02-12-14:58:54,2.253198
69,2022-02-12-14:58:56,1.767359
70,2022-02-12-14:58:58,1.812690
71,2022-02-12-14:59:00,2.311500
72,2022-02-12-14:59:02,2.257722
73,2022-02-12-14:59:05,2.610109
74,2022-02-12-14:59:09,4.078995
75,2022-02-12-14:59:13,3.652549
76,2022-02-12-14:59:15,2.614866
77,2022-02-12-14:59:17,1.576697
78,2022-02-12-14:59:19,1.628393
79,2022-02-12-14:59:21,2.629005
80,2022-02-12-14:59:24,2.427477
81,2022-02-12-14:59:25,1.795441
82,2022-02-12-14:59:27,1.744833
83,2022-02-12-14:59:28,1.045681
84,2022-02-12-14:59:30,2.001683
85,2022-02-12-14:59:33,2.617220
86,2022-02-12-14:59:35,2.237127
87,2022-02-12-14:59:37,1.941386
88,2022-02-12-14:59:41,3.561354
89,2022-02-12-14:59:44,3.566221
90,2022-02-12-14:59:46,1.720186
91,2022-02-12-14:59:48,1.738259
92,2022-02-12-14:59:49,1.647797
93,2022-02-12-14:59:51,1.769438
94,2022-02-12-14:59:53,1.551344
95,2022-02-12-14:59:55,1.918378
96,2022-02-12-14:59:59,4.073780
97,2022-02-12-15:00:03,3.899664
98,2022-02-12-15:00:04,1.640503
99,2022-02-12-15:00:06,1.748253
100,2022-02-12-15:00:08,1.929367
101,2022-02-12-15:00:10,1.825783
102,2022-02-12-15:00:12,1.881772
103,2022-02-12-15:00:14,2.619492
104,2022-02-12-15:00:16,1.916607
105,2022-02-12-15:00:18,2.268054
106,2022-02-12-15:00:22,3.207211
107,2022-02-12-15:00:25,3.119955
108,2022-02-12-15:00:27,2.613696
109,2022-02-12-15:00:29,2.132701
110,2022-02-12-15:00:32,2.241372
111,2022-02-12-15:00:34,2.613230
112,2022-02-12-15:00:37,2.602593
113,2022-02-12-15:00:39,1.798622
114,2022-02-12-15:00:41,1.930170
115,2022-02-12-15:00:43,1.905129
116,2022-02-12-15:00:45,2.124411
117,2022-02-12-15:00:47,2.246845
118,2022-02-12-15:00:49,1.937850
119,2022-02-12-15:00:51,1.914219
120,2022-02-12-15:00:53,1.961185
121,2022-02-12-15:00:54,1.736042
122,2022-02-12-15:00:57,2.683509
123,2022-02-12-15:00:59,2.261148
124,2022-02-12-15:01:01,1.947288
125,2022-02-12-15:01:04,2.262222
126,2022-02-12-15:01:06,2.254107
127,2022-02-12-15:01:07,1.544983
128,2022-02-12-15:01:10,2.284958
129,2022-02-12-15:01:12,2.327716
130,2022-02-12-15:01:15,3.133196
131,2022-02-12-15:01:19,3.907308
132,2022-02-12-15:01:21,1.790469
133,2022-02-12-15:01:24,3.506284
134,2022-02-12-15:01:28,3.688030
135,2022-02-12-15:01:31,2.585352
136,2022-02-12-15:01:33,2.017014
137,2022-02-12-15:01:36,3.601802
138,2022-02-12-15:01:40,3.466344
139,2022-02-12-15:01:42,1.906341
140,2022-02-12-15:01:43,1.563284
141,2022-02-12-15:01:46,2.685560
142,2022-02-12-15:01:48,2.598033
143,2022-02-12-15:01:52,3.398707
144,2022-02-12-15:01:55,3.156248
145,2022-02-12-15:01:57,1.743993
146,2022-02-12-15:02:00,3.542044
147,2022-02-12-15:02:04,3.496977
148,2022-02-12-15:02:05,1.331392
149,2022-02-12-15:02:07,2.008643
