iteration,date,executiontime
1,2022-02-15-01:48:05,2.923780
2,2022-02-15-01:48:07,2.156899
3,2022-02-15-01:48:09,2.140074
4,2022-02-15-01:48:11,2.137933
5,2022-02-15-01:48:13,2.140719
6,2022-02-15-01:48:15,2.207443
7,2022-02-15-01:48:17,1.554262
8,2022-02-15-01:48:19,1.535806
9,2022-02-15-01:48:21,1.931744
10,2022-02-15-01:48:22,1.797950
11,2022-02-15-01:48:25,2.609323
12,2022-02-15-01:48:27,2.251947
13,2022-02-15-01:48:31,3.558141
14,2022-02-15-01:48:34,3.144781
15,2022-02-15-01:48:36,2.612522
16,2022-02-15-01:48:38,1.910497
17,2022-02-15-01:48:41,2.245756
18,2022-02-15-01:48:43,2.244857
19,2022-02-15-01:48:45,1.928134
20,2022-02-15-01:48:49,4.036133
21,2022-02-15-01:48:52,3.456657
22,2022-02-15-01:48:54,1.564365
23,2022-02-15-01:48:56,1.833177
24,2022-02-15-01:48:57,1.563957
25,2022-02-15-01:49:00,2.620011
26,2022-02-15-01:49:02,2.136603
27,2022-02-15-01:49:04,2.141491
28,2022-02-15-01:49:06,2.239463
29,2022-02-15-01:49:09,2.254759
30,2022-02-15-01:49:10,1.769534
31,2022-02-15-01:49:12,1.753949
32,2022-02-15-01:49:14,1.935220
33,2022-02-15-01:49:16,1.934401
34,2022-02-15-01:49:18,1.801062
35,2022-02-15-01:49:20,1.997840
36,2022-02-15-01:49:22,1.987426
37,2022-02-15-01:49:24,1.870984
38,2022-02-15-01:49:25,1.574405
39,2022-02-15-01:49:29,3.449300
40,2022-02-15-01:49:32,3.519023
41,2022-02-15-01:49:34,1.948224
42,2022-02-15-01:49:36,1.910253
43,2022-02-15-01:49:38,1.766177
44,2022-02-15-01:49:40,1.801581
45,2022-02-15-01:49:42,1.902166
46,2022-02-15-01:49:43,1.899048
47,2022-02-15-01:49:45,1.816387
48,2022-02-15-01:49:47,1.773855
49,2022-02-15-01:49:49,1.544781
50,2022-02-15-01:49:50,1.045444
51,2022-02-15-01:49:52,1.994005
52,2022-02-15-01:49:54,2.600016
53,2022-02-15-01:49:56,2.131851
54,2022-02-15-01:49:58,1.801384
55,2022-02-15-01:50:00,2.207055
56,2022-02-15-01:50:03,2.636086
57,2022-02-15-01:50:05,1.835368
58,2022-02-15-01:50:07,1.839002
59,2022-02-15-01:50:09,1.894768
60,2022-02-15-01:50:11,2.570929
61,2022-02-15-01:50:14,2.640830
62,2022-02-15-01:50:16,2.640544
63,2022-02-15-01:50:18,1.763569
64,2022-02-15-01:50:19,1.088243
65,2022-02-15-01:50:20,1.100796
66,2022-02-15-01:50:22,1.897432
67,2022-02-15-01:50:25,2.273158
68,2022-02-15-01:50:26,1.649130
69,2022-02-15-01:50:30,3.566208
70,2022-02-15-01:50:34,3.863524
71,2022-02-15-01:50:38,3.882411
72,2022-02-15-01:50:41,3.579440
73,2022-02-15-01:50:43,1.968190
74,2022-02-15-01:50:45,1.595184
75,2022-02-15-01:50:47,2.002382
76,2022-02-15-01:50:48,1.029777
77,2022-02-15-01:50:49,1.557746
78,2022-02-15-01:50:51,1.764614
79,2022-02-15-01:50:53,1.743781
