iteration,date,executiontime
1,2022-02-15-08:04:13,3.440169
2,2022-02-15-08:04:17,4.106169
3,2022-02-15-08:04:19,2.034848
4,2022-02-15-08:04:21,1.722543
5,2022-02-15-08:04:23,2.227275
6,2022-02-15-08:04:26,2.227285
7,2022-02-15-08:04:28,1.950614
8,2022-02-15-08:04:30,2.335907
9,2022-02-15-08:04:33,3.352724
10,2022-02-15-08:04:37,3.219548
11,2022-02-15-08:04:39,2.318292
12,2022-02-15-08:04:41,1.831355
13,2022-02-15-08:04:42,1.625024
14,2022-02-15-08:04:44,1.949397
15,2022-02-15-08:04:46,1.784120
16,2022-02-15-08:04:48,1.743705
17,2022-02-15-08:04:49,1.646621
18,2022-02-15-08:04:51,2.001731
19,2022-02-15-08:04:53,1.984009
20,2022-02-15-08:04:55,1.615636
21,2022-02-15-08:04:57,1.606989
22,2022-02-15-08:04:58,1.350063
23,2022-02-15-08:05:00,1.944215
24,2022-02-15-08:05:02,2.030756
25,2022-02-15-08:05:04,1.930946
26,2022-02-15-08:05:07,2.762887
27,2022-02-15-08:05:10,3.121062
28,2022-02-15-08:05:13,3.217049
29,2022-02-15-08:05:15,1.979745
30,2022-02-15-08:05:17,1.967378
31,2022-02-15-08:05:19,2.549856
32,2022-02-15-08:05:22,2.047391
33,2022-02-15-08:05:23,1.749704
34,2022-02-15-08:05:25,1.631688
35,2022-02-15-08:05:27,2.232054
36,2022-02-15-08:05:30,2.452305
37,2022-02-15-08:05:32,1.897727
38,2022-02-15-08:05:34,2.130419
39,2022-02-15-08:05:36,1.884561
40,2022-02-15-08:05:38,1.966994
41,2022-02-15-08:05:39,1.700269
42,2022-02-15-08:05:41,1.933536
43,2022-02-15-08:05:43,1.556237
44,2022-02-15-08:05:44,1.760119
45,2022-02-15-08:05:47,2.248296
46,2022-02-15-08:05:49,2.246650
47,2022-02-15-08:05:51,2.211271
48,2022-02-15-08:05:53,1.778005
49,2022-02-15-08:05:55,1.783191
50,2022-02-15-08:05:57,2.580295
51,2022-02-15-08:06:00,3.064983
52,2022-02-15-08:06:01,1.055923
53,2022-02-15-08:06:05,3.518585
54,2022-02-15-08:06:09,3.867464
55,2022-02-15-08:06:13,4.046308
56,2022-02-15-08:06:16,3.482763
57,2022-02-15-08:06:20,3.612618
58,2022-02-15-08:06:24,3.564451
59,2022-02-15-08:06:25,1.117882
60,2022-02-15-08:06:26,1.521953
61,2022-02-15-08:06:28,1.733571
62,2022-02-15-08:06:32,3.707065
63,2022-02-15-08:06:35,3.856075
64,2022-02-15-08:06:37,1.658318
65,2022-02-15-08:06:39,1.644548
66,2022-02-15-08:06:42,2.767121
67,2022-02-15-08:06:44,2.656046
68,2022-02-15-08:06:47,2.400168
69,2022-02-15-08:06:49,2.032042
70,2022-02-15-08:06:52,2.862015
71,2022-02-15-08:06:53,1.092884
72,2022-02-15-08:06:54,1.688271
73,2022-02-15-08:06:57,2.588213
74,2022-02-15-08:06:59,2.599068
75,2022-02-15-08:07:02,2.120864
76,2022-02-15-08:07:06,4.345183
77,2022-02-15-08:07:09,3.042171
78,2022-02-15-08:07:12,2.574506
79,2022-02-15-08:07:16,4.035403
80,2022-02-15-08:07:17,1.846100
81,2022-02-15-08:07:19,1.103917
82,2022-02-15-08:07:20,1.739945
83,2022-02-15-08:07:23,2.560339
84,2022-02-15-08:07:25,2.591795
85,2022-02-15-08:07:28,2.605778
86,2022-02-15-08:07:31,2.700657
87,2022-02-15-08:07:33,2.098632
88,2022-02-15-08:07:35,1.985309
89,2022-02-15-08:07:37,2.135586
90,2022-02-15-08:07:38,1.520066
91,2022-02-15-08:07:40,1.949690
92,2022-02-15-08:07:43,2.724131
93,2022-02-15-08:07:45,1.660847
94,2022-02-15-08:07:47,1.790280
95,2022-02-15-08:07:48,1.783635
96,2022-02-15-08:07:51,2.224319
97,2022-02-15-08:07:53,1.911994
98,2022-02-15-08:07:54,1.724369
99,2022-02-15-08:07:56,2.222309
100,2022-02-15-08:07:58,1.879042
101,2022-02-15-08:08:01,2.407621
102,2022-02-15-08:08:03,1.948881
103,2022-02-15-08:08:06,2.850796
104,2022-02-15-08:08:08,1.931854
105,2022-02-15-08:08:10,1.993023
106,2022-02-15-08:08:11,1.752419
107,2022-02-15-08:08:13,1.614840
108,2022-02-15-08:08:15,1.933588
109,2022-02-15-08:08:17,2.013539
110,2022-02-15-08:08:20,3.546976
111,2022-02-15-08:08:24,3.871405
112,2022-02-15-08:08:26,2.138621
113,2022-02-15-08:08:28,1.793869
114,2022-02-15-08:08:32,3.440686
115,2022-02-15-08:08:35,3.539533
116,2022-02-15-08:08:36,1.089862
117,2022-02-15-08:08:38,1.791243
118,2022-02-15-08:08:40,2.234979
119,2022-02-15-08:08:43,3.185818
120,2022-02-15-08:08:47,3.202506
121,2022-02-15-08:08:48,1.527452
122,2022-02-15-08:08:51,3.168292
123,2022-02-15-08:08:54,3.131165
124,2022-02-15-08:08:57,2.253976
125,2022-02-15-08:08:59,1.821185
126,2022-02-15-08:09:00,1.825857
127,2022-02-15-08:09:02,1.839845
128,2022-02-15-08:09:06,4.142968
129,2022-02-15-08:09:10,3.743861
130,2022-02-15-08:09:12,1.723931
131,2022-02-15-08:09:15,2.718266
132,2022-02-15-08:09:17,1.978442
133,2022-02-15-08:09:20,3.599277
134,2022-02-15-08:09:23,3.283752
135,2022-02-15-08:09:27,3.496683
136,2022-02-15-08:09:31,3.846048
137,2022-02-15-08:09:33,1.784866
138,2022-02-15-08:09:35,2.055856
139,2022-02-15-08:09:37,2.238962
140,2022-02-15-08:09:41,3.847822
141,2022-02-15-08:09:44,3.636465
142,2022-02-15-08:09:46,2.089992
143,2022-02-15-08:09:49,2.192967
144,2022-02-15-08:09:51,2.536787
145,2022-02-15-08:09:54,2.419804
146,2022-02-15-08:09:56,2.295958
147,2022-02-15-08:09:58,1.923316
148,2022-02-15-08:10:00,2.034544
149,2022-02-15-08:10:02,2.054572
150,2022-02-15-08:10:05,2.723139
151,2022-02-15-08:10:07,2.720179
