iteration,date,executiontime
1,2022-02-15-06:56:10,2.662907
2,2022-02-15-06:56:12,2.274555
3,2022-02-15-06:56:14,1.622142
4,2022-02-15-06:56:17,3.563078
5,2022-02-15-06:56:21,3.451188
6,2022-02-15-06:56:22,1.733417
7,2022-02-15-06:56:25,2.227403
8,2022-02-15-06:56:26,1.632680
9,2022-02-15-06:56:28,1.961753
10,2022-02-15-06:56:30,1.830342
11,2022-02-15-06:56:31,1.369720
12,2022-02-15-06:56:33,1.662560
13,2022-02-15-06:56:35,1.961238
14,2022-02-15-06:56:37,1.728141
15,2022-02-15-06:56:39,1.727987
16,2022-02-15-06:56:40,1.739700
17,2022-02-15-06:56:43,2.604490
18,2022-02-15-06:56:45,2.127762
19,2022-02-15-06:56:47,2.144194
20,2022-02-15-06:56:49,2.225490
21,2022-02-15-06:56:51,2.002890
22,2022-02-15-06:56:54,2.230210
23,2022-02-15-06:56:55,1.687272
24,2022-02-15-06:56:57,1.844013
25,2022-02-15-06:56:59,2.231703
26,2022-02-15-06:57:02,2.186542
27,2022-02-15-06:57:04,2.190978
28,2022-02-15-06:57:07,3.649093
29,2022-02-15-06:57:11,3.408162
30,2022-02-15-06:57:13,1.759871
31,2022-02-15-06:57:15,2.240789
32,2022-02-15-06:57:17,2.212433
33,2022-02-15-06:57:19,1.927700
34,2022-02-15-06:57:20,1.025678
35,2022-02-15-06:57:22,1.740459
36,2022-02-15-06:57:24,1.738764
37,2022-02-15-06:57:25,1.292751
38,2022-02-15-06:57:26,1.638319
39,2022-02-15-06:57:29,2.303986
40,2022-02-15-06:57:32,3.117722
41,2022-02-15-06:57:36,4.062467
42,2022-02-15-06:57:39,2.648601
43,2022-02-15-06:57:41,2.591086
44,2022-02-15-06:57:43,2.127371
45,2022-02-15-06:57:45,1.709953
46,2022-02-15-06:57:49,3.571688
47,2022-02-15-06:57:52,3.439607
48,2022-02-15-06:57:55,3.446426
49,2022-02-15-06:57:59,3.888091
50,2022-02-15-06:58:01,1.894796
51,2022-02-15-06:58:03,1.833137
52,2022-02-15-06:58:04,1.374903
53,2022-02-15-06:58:06,1.321530
54,2022-02-15-06:58:07,1.526926
55,2022-02-15-06:58:09,1.727728
56,2022-02-15-06:58:11,1.728018
57,2022-02-15-06:58:14,3.453932
58,2022-02-15-06:58:18,3.551079
59,2022-02-15-06:58:20,1.980209
60,2022-02-15-06:58:21,1.720298
61,2022-02-15-06:58:24,2.418816
62,2022-02-15-06:58:26,2.584477
63,2022-02-15-06:58:29,2.636901
64,2022-02-15-06:58:31,2.121895
65,2022-02-15-06:58:33,1.893035
66,2022-02-15-06:58:35,1.663767
67,2022-02-15-06:58:37,2.225498
68,2022-02-15-06:58:39,2.228136
69,2022-02-15-06:58:41,1.916938
70,2022-02-15-06:58:43,2.226878
71,2022-02-15-06:58:45,1.645638
72,2022-02-15-06:58:49,3.542000
73,2022-02-15-06:58:52,3.101223
74,2022-02-15-06:58:53,1.733373
75,2022-02-15-06:58:57,3.422286
76,2022-02-15-06:59:00,3.656142
77,2022-02-15-06:59:03,2.223039
78,2022-02-15-06:59:05,2.223967
79,2022-02-15-06:59:07,2.539481
80,2022-02-15-06:59:10,2.602614
81,2022-02-15-06:59:12,2.162229
82,2022-02-15-06:59:14,2.048494
83,2022-02-15-06:59:16,2.158957
84,2022-02-15-06:59:18,1.537759
85,2022-02-15-06:59:20,1.714175
86,2022-02-15-06:59:21,1.524859
87,2022-02-15-06:59:23,2.151735
88,2022-02-15-06:59:25,2.126724
89,2022-02-15-06:59:27,1.894747
90,2022-02-15-06:59:31,3.422296
91,2022-02-15-06:59:35,3.861834
92,2022-02-15-06:59:36,1.726388
93,2022-02-15-06:59:37,1.078853
94,2022-02-15-06:59:40,2.224675
95,2022-02-15-06:59:42,2.161959
96,2022-02-15-06:59:45,3.149661
97,2022-02-15-06:59:49,3.656263
98,2022-02-15-06:59:51,2.140731
99,2022-02-15-06:59:53,1.733827
100,2022-02-15-06:59:54,1.922633
101,2022-02-15-06:59:56,1.721491
102,2022-02-15-06:59:58,1.688123
103,2022-02-15-07:00:00,1.922030
104,2022-02-15-07:00:02,1.730054
105,2022-02-15-07:00:05,3.875829
106,2022-02-15-07:00:09,3.830720
107,2022-02-15-07:00:11,2.239159
108,2022-02-15-07:00:13,1.927352
109,2022-02-15-07:00:15,1.625147
110,2022-02-15-07:00:17,2.138648
111,2022-02-15-07:00:20,2.400860
112,2022-02-15-07:00:21,1.886410
113,2022-02-15-07:00:23,1.857736
114,2022-02-15-07:00:25,1.319171
115,2022-02-15-07:00:27,1.924257
116,2022-02-15-07:00:28,1.790610
117,2022-02-15-07:00:30,1.325112
118,2022-02-15-07:00:32,2.225602
119,2022-02-15-07:00:36,3.687751
120,2022-02-15-07:00:39,3.459694
121,2022-02-15-07:00:41,2.159616
122,2022-02-15-07:00:44,2.592203
123,2022-02-15-07:00:46,1.985232
124,2022-02-15-07:00:47,1.317747
125,2022-02-15-07:00:49,1.519295
126,2022-02-15-07:00:52,3.445593
127,2022-02-15-07:00:55,3.092728
128,2022-02-15-07:00:57,1.889137
129,2022-02-15-07:00:59,2.390149
130,2022-02-15-07:01:02,2.402544
131,2022-02-15-07:01:04,1.729379
132,2022-02-15-07:01:07,3.849628
133,2022-02-15-07:01:11,3.457688
134,2022-02-15-07:01:14,3.522812
135,2022-02-15-07:01:18,3.503848
136,2022-02-15-07:01:20,1.934422
137,2022-02-15-07:01:22,1.788538
138,2022-02-15-07:01:25,3.428976
139,2022-02-15-07:01:28,3.105895
140,2022-02-15-07:01:30,1.899593
141,2022-02-15-07:01:32,1.885499
142,2022-02-15-07:01:34,2.233952
143,2022-02-15-07:01:38,3.873675
144,2022-02-15-07:01:42,3.850454
145,2022-02-15-07:01:44,2.222441
146,2022-02-15-07:01:46,1.797341
147,2022-02-15-07:01:48,1.765677
148,2022-02-15-07:01:50,2.084187
149,2022-02-15-07:01:52,2.126886
150,2022-02-15-07:01:54,1.899696
151,2022-02-15-07:01:56,2.027787
152,2022-02-15-07:01:58,1.813223
